,ID,full_name,first_apperance,description,image
1475,1011182,Vampiro,null,Vampiro part of the race known as the Eternals lived on Earth for many years eventually taking a wife and making a career for himself as a professional wrestler.,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f27b9a1e/portrait_incredible.jpg
1476,1011342,Vance Astro,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1477,1010989,Vanisher (Age of Apocalypse),null,Vanisher worked for Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1478,1011365,Vanisher (Telford Porter),23971,Nothing is known about the Vanishers past before he embarked on a oneman crime wave of spectacular thefts using his power of selfteleportation.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1479,1009689,Vanisher (Ultimate),18474,Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1480,1011316,Vapor,null,Vapor along with her brother was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers and has remained with the UFoes ever since.,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c002e541867f/portrait_incredible.jpg
1481,1009690,Vargas,15011,Vargas claimed that mutants are deviations from the norm an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development the legitimate Homo Sapiens Superior namely himself.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003a81cef50/portrait_incredible.jpg
1482,1010872,Vector,null,Simon Utrecht wanted superhuman powers in order to persue personal power and gain and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers he has remained with the UFoes ever since.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0035a7dd04d/portrait_incredible.jpg
1483,1011231,Veda,null,Magdalena Marie Neuntauben became an accomplished martial artist then a model and later an actress from which she donated all of her proceeds to her charity which made her a prime candidate for recruitment into the Order.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1484,1009691,Vengeance (Michael Badilino),20225,Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family and the demon Mephisto granted him the power with which to do so transforming him into Vengeance.,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3655b9f06/portrait_incredible.jpg
1485,1009663,Venom (Flash Thompson),22262,Flash Thompson was the high school bully of Peter Parker while also being one of SpiderMans biggest fans. After losing his legs during military service he became the new Venom working as an operative of the United States government.,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5269668c7d5df/portrait_incredible.jpg
1486,1010788,Venom (Mac Gargan),24403,One of SpiderMans oldest enemies Mac Gargan has recently abandoned his Scorpion suit and identity and bonded with the alien symbiote that had previously been hosted by Peter Parker and Eddie Brock becoming the new Venom.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/531773a2ac20a/portrait_incredible.jpg
1487,1011128,Venom (Ultimate),14846,While Eddie Brocks academic career seemed to take off his personal life was in shambles due to his quick temper and inability to connect with women on any level and Eddie became isolated but when his old friend Peter Parker contacted him he felt a rush of enthusiasm here at last was someone with whom he could truly bond.,http://i.annihil.us/u/prod/marvel/i/mg/e/10/531773a976816/portrait_incredible.jpg
1488,1011106,Venus (Siren),6318,During her time as an adventurer Venus was approached by FBI agent Jimmy Woo and she agreed to join Jimmy and his allies in freeing President Eisenhower from the clutches of the Yellow Claw.,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/535ff36a8fbef/portrait_incredible.jpg
1489,1009693,Venus Dee Milo,13405,When Dee Milo was a teenager her mutant powers manifested transforming her into a being of energy and seemingly killing her entire family in the resultant explosion after which she was found by Professor Charles Xavier mutant mentor and researcher and Xavier designed a special containment suit that helped her regain some level of humanity.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1490,1010353,Vermin (Edward Whelan),35880,Edward Whelan was found roaming the streets of New York by Baron Helmut Zemo who subjected Whelan to Zemos genetic experiments which granted him superhuman strength but in the process of the mutation he manifested a ratlike physical appearance and was called Vermin.,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/528d3638185cb/portrait_incredible.jpg
1491,1009694,Vertigo (Savage Land Mutate),19782,Vertigo was a native of the Savage Land and mutated by the mutant known as Magneto granting her the power to alter the perceptions of others.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1492,1011066,Victor Mancha,24173,null,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4c0030f13bcaf/portrait_incredible.jpg
1493,1010324,Victor Von Doom,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1494,1011261,Vin Gonzales,21502,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1495,1009695,Vindicator,38570,Heather McNeilHudson married James Hudson founder of Canadian superteam Alpha Flight and donned a version of his Vindicator armor after his death.,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4c003a7f39967/portrait_incredible.jpg
1496,1010666,Violations,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1497,1009696,Viper,23996,After the apparent death of Baron von Strucker Viper took the name Madame Hydra and took control of the New Yorkbased faction of Hydra.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1498,1010697,Virginia Dare,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1499,1009697,Vision,12668,The metal monstrosity called Ultron created the synthetic humanoid known as the Vision from the remains of the original android Human Torch of the s to serve as a vehicle of vengeance against the Avengers.,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5111527040594/portrait_incredible.jpg
1500,1009698,Vivisector,17962,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1501,1011011,Vulcan (Gabriel Summers),4434,Vulcan is the third Summers brother and an Omegalevel mutant who was thought longdead by Professor X.,http://i.annihil.us/u/prod/marvel/i/mg/3/80/528d3629c2a91/portrait_incredible.jpg
1502,1009699,Vulture (Adrian Toomes),6513,Adrian Toomes is a former electronics engineer who employs a special harness of his own design that allows him to fly and endows him with enhanced strength.,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4c003a7929d28/portrait_incredible.jpg
1503,1010990,Vulture (Blackie Drago),null,Adrian Toomes the Vulture told his cellmate Blackie Drago the location of his Vulture costume.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c00329c0dc23/portrait_incredible.jpg
1504,1010849,Wallflower,null,Laurie Collins began to involuntarily manipulate anyone around her once her genetic mutation manifested unable to control its effects.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1507,1011267,Wallop,null,Walter was born presumably in the decade of s into the ClanDestine his father the immortal Adam Destine and his mother a magical genie.,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c002ef63d1e4/portrait_incredible.jpg
1508,1009700,Wallow,null,Max Pressman murdered his wife and attempted to murder his two children Michael and Melinda but after police officer shot him before he could so Pressman returned as a ghostlike entity with only the face of Melindas doll as his own.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1509,1009701,War (Abraham Kieros),13835,A young veteran wounded during the Vietnam War Abraham Kieros was selected by Apocalypse to become the Horseman War.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1510,1017322,War Machine (Iron Man 3 - The Official Game),null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5239c15d562d6/portrait_incredible.jpg
1511,1017304,War Machine (Marvel: Avengers Alliance),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5239b57a59812/portrait_incredible.jpg
1512,1010991,War Machine (Parnell Jacobs),null,Parnell Jacobs was a member of the U.S. Army who fought in SinCongese civil war in Asia alongside Jim Rhodes and who later encountered the discarded armor of Rhodes superhero alterego War Machine which Jacobs studied used for the basis of many arms designs.,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/535febf826de5/portrait_incredible.jpg
1513,1011226,War Machine (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a5647d38b/portrait_incredible.jpg
1514,1009703,Warbird,40807,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1515,1011121,Warbound,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/53628de09a012/portrait_incredible.jpg
1516,1010372,Warhawk (Mitchell Tanner),1587,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1517,1009704,Warlock (Janie Chin),null,College design student Janie Chin was transformed by Adam Warlock into a female version of him who then tried to cure the planet.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1518,1011287,Warlock (Technarchy),40170,The New Mutants Warlock is an alien being from an unidentified world where the a sentient life forms are technoorganic life that resembles circuitry and machinery in various ways.,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4da612d77cbd0/portrait_incredible.jpg
1519,1009705,Warpath,22323,James Proudstar was once a member of Professor Xs New Mutants and is currently a member of the XMen black ops team XForce.,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/526035de08b23/portrait_incredible.jpg
1520,1010668,Warren Worthington III,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1521,1009706,Warstar,15916,Warstar a former member of the Imperial Guard was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the XMen over the fate of Phoenix a primal force of the cosmos that had assumed the form of the XMan Jean Grey.,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c003a73b6673/portrait_incredible.jpg
1522,1009707,Wasp,24348,When Janet Van Dynes father died she convinced her fathers associate Hank Pym to give her a supply of Pym particles Pym also subjected her to a procedure which granted her the ability to upon shrinking grow wings and fire blasts of energy which she called her wasps stings.,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5390dfd5ef165/portrait_incredible.jpg
1523,1010992,Wasp (Ultimate),18481,Janet Van Dyne has the ability to shrink down to the size of an insect and has the insectlike properties of her namesake the wasp.,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c00329438aa0/portrait_incredible.jpg
1524,1011133,Weapon Omega,17384,null,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a526259fd/portrait_incredible.jpg
1525,1009709,Weapon X,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1526,1011402,Wendell Rand,15973,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1527,1010742,Wendell Vaughn,null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/80/4c003744919ef/portrait_incredible.jpg
1528,1009710,Wendigo,1343,null,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4ce5a1fa7a013/portrait_incredible.jpg
1529,1010765,Werewolf By Night,20186,Jack Russell inherited the curse of lycanthropy from his father Gregor.,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c00375df1879/portrait_incredible.jpg
1530,1009711,Whiplash (Mark Scarlotti),8496,Filled with dreams of grandeur Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International but it all went south however when he became friends with the wrong people who wanted him to develop weapons which Scarlotti used to become the first Whiplash.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1531,1010348,Whirlwind,17523,David Cannon was always a bully so his mutant abilities naturally led him to a life of crime and petty thievery until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity.,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c7c643e59215/portrait_incredible.jpg
1532,1010342,Whistler,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1533,1009712,White Queen (Adrienne Frost),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1534,1010853,White Tiger (Angela Del Toro),36486,Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger a longlost enchanted statue from the fabled kingdom of KunLun and had been last held by her uncle Hector Ayala who fought alongside such heroes as Daredevil and SpiderMan.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1535,1016838,White Tiger (USM),null,"White Tiger takes everything very seriously. A constant overachiever she wants to be better and wants the group to be better. With less flashy powers she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field shes constantly frustrated with SpiderMan and his irreverent attitude. But the longer the two fight side by side the more they will understand one another.",http://i.annihil.us/u/prod/marvel/i/mg/d/c0/52321764379a9/portrait_incredible.jpg
1536,1011425,Whizzer (Stanley Stewart),7338,Stanley Stewart is a native of the alternate Earth EarthS on which the organization of the superhuman champions known as the Squadron Supreme arose.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
