ID,title,issueNumber,date,series_title,series_ID,price,,,,,,
22988,Wolverine: Manifest Destiny (2008) #3,3,2008-12-31T00:00:00-0500,Wolverine: Manifest Destiny (2008 - 2009),5997,2.99,,,,,,
22867,Incredible Hercules (2008) #124,124,2008-12-31T00:00:00-0500,Incredible Hercules (2008 - 2010),3762,2.99,,,,,,
23045,Runaways: Dead End Kids (Trade Paperback),0,2008-12-31T00:00:00-0500,Runaways: Dead End Kids (2008 - Present),6461,15.99,,,,,,
22875,Marvels: Eye of the Camera (2008) #2,2,2008-12-31T00:00:00-0500,Marvels: Eye of the Camera (2008 - 2010),6282,3.99,,,,,,
22990,The Stand: Captain Trips (2008) #4 (PERKINS VARIANT),4,2008-12-31T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
23006,Fantastic Four Cosmic-Size (2008) #1,1,2008-12-31T00:00:00-0500,Fantastic Four Cosmic-Size (2008),6417,4.99,,,,,,
22963,What If? (2008) #1,1,2008-12-31T00:00:00-0500,What If? (2008),6376,3.99,,,,,,
23000,New Exiles Annual (2008) #1,1,2008-12-31T00:00:00-0500,New Exiles Annual (2008),6411,3.99,,,,,,
22900,Punisher War Journal (2006) #26,26,2008-12-31T00:00:00-0500,Punisher War Journal (2006 - 2009),1112,2.99,,,,,,
22956,Guardians of the Galaxy (2008) #8 (VILLAIN VARIANT),8,2008-12-31T00:00:00-0500,Guardians of the Galaxy (2008 - 2010),4885,2.99,,,,,,
54403,Star Wars: Legacy (2006) #31,31,2008-12-31T00:00:00-0500,Star Wars: Legacy (2006 - 2010),20200,0,,,,,,
21583,Kick-Ass (2008) #5,5,2008-12-31T00:00:00-0500,Kick-Ass (2008 - 2009),7933,2.99,,,,,,
22913,X-Men: Magneto Testament (2008) #4,4,2008-12-31T00:00:00-0500,X-Men: Magneto Testament (2008 - 2009),5613,3.99,,,,,,
22619,Fantastic Four: World's Greatest Premiere (Hardcover),0,2008-12-31T00:00:00-0500,Fantastic Four: World's Greatest Premiere (2008 - Present),6251,24.99,,,,,,
22876,Wolverine (2003) #70,70,2008-12-31T00:00:00-0500,Wolverine (2003 - 2009),632,2.99,,,,,,
22995,X-Men: Worlds Apart (2008) #3,3,2008-12-31T00:00:00-0500,X-Men: Worlds Apart (2008 - 2009),6003,3.99,,,,,,
22936,Avengers/Invaders (2008) #7 (FERRY VARIANT),7,2008-12-31T00:00:00-0500,Avengers/Invaders (2008 - 2009),4864,2.99,,,,,,
22917,Venom: Dark Origin (2008) #5,5,2008-12-31T00:00:00-0500,Venom: Dark Origin (2008 - 2009),5323,2.99,,,,,,
23549,Astonishing Tales: One Shots (Iron Man) (2008) #1,1,2008-12-31T00:00:00-0500,Astonishing Tales: One Shots (Iron Man) (2008),6698,0,,,,,,
22882,Captain America (2004) #45 (VILLAIN VARIANT),45,2008-12-31T00:00:00-0500,Captain America (2004 - 2011),832,2.99,,,,,,
22866,Incredible Hercules (2008) #124 (VILLAIN VARIANT),124,2008-12-31T00:00:00-0500,Incredible Hercules (2008 - 2010),3762,2.99,,,,,,
22989,The Stand: Captain Trips (2008) #4 (SKETCH VARIANT),4,2008-12-31T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
22912,Avengers: The Initiative (2007) #20,20,2008-12-31T00:00:00-0500,Avengers: The Initiative (2007 - 2010),1945,2.99,,,,,,
22604,Fantastic Four: World's Greatest Premiere (Hardcover),0,2008-12-31T00:00:00-0500,Fantastic Four: World's Greatest Premiere (2008 - Present),6235,24.99,,,,,,
22880,New Avengers (2004) #48,48,2008-12-24T00:00:00-0500,New Avengers (2004 - 2010),753,2.99,,,,,,
23038,X-Men: Angel Revelations (Trade Paperback),0,2008-12-24T00:00:00-0500,X-Men: Angel Revelations (2008 - Present),6454,19.99,,,,,,
22484,Thor (2007) #12,12,2008-12-24T00:00:00-0500,Thor (2007 - 2011),2473,2.99,,,,,,
23719,Black Panther Saga (2008) #1,1,2008-12-24T00:00:00-0500,Black Panther Saga (2008),6876,0,,,,,,
22560,Ultimatum (2008) #2 (MCGUINNESS VARIANT),2,2008-12-24T00:00:00-0500,Ultimatum (2008 - 2009),6182,3.99,,,,,,
22918,Dark Tower: Treachery (2008) #4,4,2008-12-24T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
22943,Wolverine: First Class (2008) #10,10,2008-12-24T00:00:00-0500,Wolverine: First Class (2008 - 2010),4013,2.99,,,,,,
23555,Astonishing Tales: Mojoworld (2008) #1,1,2008-12-24T00:00:00-0500,Astonishing Tales: Mojoworld (2008 - 2009),6699,0,,,,,,
22966,What If? (2008) #1,1,2008-12-24T00:00:00-0500,What If? (2008),6376,2.99,,,,,,
23014,Hedge Knight II: Sworn Sword (Trade Paperback),0,2008-12-24T00:00:00-0500,Hedge Knight II: Sworn Sword (2008 - Present),6429,15.99,,,,,,
22981,Spider-Man: Brand New Day (2008) #1,1,2008-12-24T00:00:00-0500,Spider-Man: Brand New Day (2008 - 2009),6002,4.99,,,,,,
23009,Onslaught Reborn (Trade Paperback),0,2008-12-24T00:00:00-0500,Onslaught Reborn (2008 - Present),6421,14.99,,,,,,
23715,Dark Reign: New Nation (Secret Warriors) (2008) #1,1,2008-12-24T00:00:00-0500,Dark Reign: New Nation (Secret Warriors) (2008),6872,0,,,,,,
23028,"Ultimates 3 Vol. 1: Sex, Lies & DVD Premiere (Hardcover)",0,2008-12-24T00:00:00-0500,"Ultimates 3 Vol. 1: Sex, Lies & DVD Premiere (2008 - Present)",6444,24.99,,,,
22920,Dark Tower: Treachery (2008) #4 (ISANOVE VARIANT),4,2008-12-24T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
22901,Hulk (2008) #9 (CHO (50/50 COVER)),9,2008-12-24T00:00:00-0500,Hulk (2008 - 2012),3374,2.99,,,,,,
22909,Nova (2007) #20 (VILLAIN VARIANT),20,2008-12-24T00:00:00-0500,Nova (2007 - 2010),2504,2.99,,,,,,
22916,Son of Hulk (2008) #6,6,2008-12-24T00:00:00-0500,Son of Hulk (2008 - 2010),5002,2.99,,,,,,
23030,What If? Classic Vol. 5 (Trade Paperback),0,2008-12-24T00:00:00-0500,What If? Classic Vol. 5 (2008 - Present),6446,29.99,,,,,,
22873,X-Infernus by David Finch Poster (2008) #1,1,2008-12-24T00:00:00-0500,X-Infernus by David Finch Poster (2008 - Present),6281,8.99,,,,,,
22896,Wolverine Origins (2006) #31,31,2008-12-24T00:00:00-0500,Wolverine Origins (2006 - 2010),2375,2.99,,,,,,
22859,Daredevil (1998) #114 (VILLAIN VARIANT),114,2008-12-24T00:00:00-0500,Daredevil (1998 - 2011),449,2.99,,,,,,
22954,Marvel Adventures Super Heroes (2008) #6,6,2008-12-24T00:00:00-0500,Marvel Adventures Super Heroes (2008 - 2010),5202,2.99,,,,,,
22894,Punisher: War Zone (2008) #3,3,2008-12-24T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
22961,Ghost Rider: Danny Ketch (2008) #3,3,2008-12-24T00:00:00-0500,Ghost Rider: Danny Ketch (2008 - 2009),5974,3.99,,,,,,
22877,Marvel Previews (2008) #65,65,2008-12-24T00:00:00-0500,Marvel Previews (2008 - Present),5540,1.25,,,,,,
23019,Marvel Adventures Spider-Man Vol. 11: Animal Instinct (Digest),0,2008-12-24T00:00:00-0500,Marvel Adventures Spider-Man Vol. 11: Animal Instinct (2008 - Present),6435,8.99,,,,,,
22911,Immortal Iron Fist (2006) #21,21,2008-12-24T00:00:00-0500,Immortal Iron Fist (2006 - 2009),1140,2.99,,,,,,
22888,Ms. Marvel (2006) #34,34,2008-12-24T00:00:00-0500,Ms. Marvel (2006 - 2010),987,2.99,,,,,,
22559,Ultimatum (2008) #2,2,2008-12-24T00:00:00-0500,Ultimatum (2008 - 2009),6182,3.99,,,,,,
22914,New Warriors (2007) #19,19,2008-12-24T00:00:00-0500,New Warriors (2007 - 2009),2409,2.99,,,,,,
54355,Star Wars: Knights Of The Old Republic (2006) #36,36,2008-12-24T00:00:00-0500,Star Wars: Knights Of The Old Republic (2006 - 2010),20196,0,,,,,,
22885,She-Hulk (2005) #36,36,2008-12-24T00:00:00-0500,She-Hulk (2005 - 2009),886,2.99,,,,,,
22934,Runaways (2008) #5,5,2008-12-24T00:00:00-0500,Runaways (2008 - 2009),5338,2.99,,,,,,
23061,"Ultimates 3 Vol. 1: Sex, Lies & DVD Black and White Premiere (Hardcover)",0,2008-12-24T00:00:00-0500,"Ultimates 3 Vol. 1: Sex, Lies & DVD Black and White Premiere (2008 - Present)",6477,24.99,,,,
22554,Patsy Walker: Hellcat (2008) #4,4,2008-12-24T00:00:00-0500,Patsy Walker: Hellcat (2008 - 2009),5212,2.99,,,,,,
26274,Secret Invasion: Requiem (2008) #1,1,2008-12-24T00:00:00-0500,Secret Invasion: Requiem (2008),8249,3.99,,,,,,
22868,Ultimate Spider-Man (2000) #129,129,2008-12-24T00:00:00-0500,Ultimate Spider-Man (2000 - 2009),466,2.99,,,,,,
22919,Dark Tower: Treachery (2008) #4 (LEE SKETCH VARIANT),4,2008-12-24T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
17472,Onslaught Reborn (Trade Paperback),0,2008-12-24T00:00:00-0500,Onslaught Reborn (2008 - Present),3304,14.99,,,,,,
22948,Lords of Avalon: Knight of Darkness (2008) #2,2,2008-12-24T00:00:00-0500,Lords of Avalon: Knight of Darkness (2008 - 2009),6163,3.99,,,,,,
22915,Son of Hulk (2008) #6 (VILLAIN VARIANT),6,2008-12-24T00:00:00-0500,Son of Hulk (2008 - 2010),5002,2.99,,,,,,
23015,X-Men: The Complete Onslaught Epic Book 4 (Trade Paperback),0,2008-12-24T00:00:00-0500,X-Men: The Complete Onslaught Epic Book 4 (2008 - Present),6430,29.99,,,,,,
22905,Captain America Theater of War: America First! (2008) #1,1,2008-12-24T00:00:00-0500,Captain America Theater of War: America First! (2008),6313,4.99,,,,,,
23044,"Ultimates 3 Vol. 1: Sex, Lies & DVD (Hardcover)",0,2008-12-24T00:00:00-0500,"Ultimates 3 Vol. 1: Sex, Lies & DVD (2008 - Present)",6460,24.99,,,,
22902,Hulk (2008) #9,9,2008-12-24T00:00:00-0500,Hulk (2008 - 2012),3374,2.99,,,,,,
22910,Nova (2007) #20,20,2008-12-24T00:00:00-0500,Nova (2007 - 2010),2504,2.99,,,,,,
23031,Official Handbook of the Marvel Universe a to Z Vol. 6 Premiere (Hardcover),0,2008-12-24T00:00:00-0500,Official Handbook of the Marvel Universe a to Z Vol. 6 Premiere (2008 - Present),6447,24.99,,,,,,
22860,Daredevil (1998) #114,114,2008-12-24T00:00:00-0500,Daredevil (1998 - 2011),449,2.99,,,,,,
22960,Squadron Supreme (2008) #6,6,2008-12-17T00:00:00-0500,Squadron Supreme (2008 - 2009),5208,2.99,,,,,,
22897,Ghost Rider (2006) #30 (VILLAIN VARIANT),30,2008-12-17T00:00:00-0500,Ghost Rider (2006 - 2009),1104,2.99,,,,,,
22864,Amazing Spider-Man (1999) #581 (VILLAIN VARIANT),581,2008-12-17T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99,,,,,,
22879,Ultimate Fantastic Four (2003) #59,59,2008-12-17T00:00:00-0500,Ultimate Fantastic Four (2003 - 2009),702,2.99,,,,,,
22964,What If? (2008) #1,1,2008-12-17T00:00:00-0500,What If? (2008),6376,3.99,,,,,,
22878,Punisher (2004) #65,65,2008-12-17T00:00:00-0500,Punisher (2004 - 2008),698,2.99,,,,,,
22890,X-Factor (2005) #38,38,2008-12-17T00:00:00-0500,X-Factor (2005 - 2013),1035,2.99,,,,,,
22899,Marvel Adventures the Avengers (2006) #31,31,2008-12-17T00:00:00-0500,Marvel Adventures the Avengers (2006 - 2009),1107,2.99,,,,,,
22606,Secret Wars Omnibus (Hardcover),0,2008-12-17T00:00:00-0500,Secret Wars Omnibus (2008 - Present),6232,99.99,,,,,,
22933,Spider-Man Noir (2008) #1 (CALERO VARIANT),1,2008-12-17T00:00:00-0500,Spider-Man Noir (2008 - 2009),6343,3.99,,,,,,
23007,X-Men: Kingbreaker (2008) #1,1,2008-12-17T00:00:00-0500,X-Men: Kingbreaker (2008 - 2009),6418,3.99,,,,,,
23012,"Anita Blake, Vampire Hunter: Guilty Pleasures Vol. 2 (Trade Paperback)",0,2008-12-17T00:00:00-0500,"Anita Blake, Vampire Hunter: Guilty Pleasures Vol. 2 (2008 - Present)",6427,15.99,,,,
22958,Invincible Iron Man (2008) #8,8,2008-12-17T00:00:00-0500,Invincible Iron Man (2008 - 2012),4889,2.99,,,,,,
22506,Avengers: The Initiative (2007) #19,19,2008-12-17T00:00:00-0500,Avengers: The Initiative (2007 - 2010),1945,2.99,,,,,,
23017,Spider-Man: Brand New Day Vol. 2 (Trade Paperback),0,2008-12-17T00:00:00-0500,Spider-Man: Brand New Day Vol. 2 (2008 - Present),6433,19.99,,,,,,
22925,Marvel Adventures Two-in-One (2007) #18,18,2008-12-17T00:00:00-0500,Marvel Adventures Two-in-One (2007 - 2009),2544,4.99,,,,,,
22953,Deadpool (2008) #5,5,2008-12-17T00:00:00-0500,Deadpool (2008 - 2012),5701,2.99,,,,,,
22924,New Exiles (2008) #16,16,2008-12-17T00:00:00-0500,New Exiles (2008 - 2009),3412,2.99,,,,,,
23717,Marvel Digital Holiday Special (2008) #1,1,2008-12-17T00:00:00-0500,Marvel Digital Holiday Special (2008),6874,0,,,,,,
22955,Dead of Night Featuring Devil-Slayer (2008) #4,4,2008-12-17T00:00:00-0500,Dead of Night Featuring Devil-Slayer (2008),5705,3.99,,,,,,
23020,Marvel Masterworks: The Avengers Vol. 8 (Hardcover),0,2008-12-17T00:00:00-0500,Marvel Masterworks: The Avengers Vol. 8 (2008 - Present),6436,54.99,,,,,,
23543,Astonishing Tales: Iron Man 2020 (2009) #1,1,2008-12-17T00:00:00-0500,Astonishing Tales: Iron Man 2020 (2009),6697,0,,,,,,
23004,Dark Reign: New Nation (2008) #1,1,2008-12-17T00:00:00-0500,Dark Reign: New Nation (2008),6415,3.99,,,,,,
22881,Thunderbolts (2006) #127,127,2008-12-17T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99,,,,,,
23037,Secret Wars (Hardcover),0,2008-12-17T00:00:00-0500,Secret Wars (2008 - Present),6453,99.99,,,,,,
23714,Secret Warriors (2008),0,2008-12-17T00:00:00-0500,Secret Warriors (2008 - 2011),6796,3.99,,,,,,
22887,Moon Knight (2006) #25,25,2008-12-17T00:00:00-0500,Moon Knight (2006 - 2009),947,2.99,,,,,,
22858,Uncanny X-Men (1963) #505,505,2008-12-17T00:00:00-0500,Uncanny X-Men (1963 - 2011),2258,2.99,,,,,,
23026,Mighty Avengers Vol. 3: Secret Invasion Book 1 Premiere (Hardcover),0,2008-12-17T00:00:00-0500,Mighty Avengers Vol. 3: Secret Invasion Book 1 Premiere (2008 - Present),6442,19.99,,,,,,
22857,X-Men Legacy (2008) #219,219,2008-12-17T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
22898,Ghost Rider (2006) #30,30,2008-12-17T00:00:00-0500,Ghost Rider (2006 - 2009),1104,2.99,,,,,,
22865,Amazing Spider-Man (1999) #581,581,2008-12-17T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99,,,,,,
22601,Secret Wars Omnibus (Hardcover),0,2008-12-17T00:00:00-0500,Secret Wars Omnibus (2008 - Present),6232,99.99,,,,,,
22932,Spider-Man Noir (2008) #1,1,2008-12-17T00:00:00-0500,Spider-Man Noir (2008 - 2009),6343,3.99,,,,,,
22500,Mighty Avengers (2007) #20,20,2008-12-17T00:00:00-0500,Mighty Avengers (2007 - 2010),1866,2.99,,,,,,
23027,Punisher War Journal Vol. 4: Jigsaw! Premiere (Hardcover),0,2008-12-17T00:00:00-0500,Punisher War Journal Vol. 4: Jigsaw! Premiere (2008 - Present),6443,19.99,,,,,,
22979,Amazing Spider-Man Family (2008) #3,3,2008-12-17T00:00:00-0500,Amazing Spider-Man Family (2008 - 2009),5376,4.99,,,,,,
23032,Secret Wars Omnibus (Hardcover),0,2008-12-17T00:00:00-0500,Secret Wars Omnibus (2008 - Present),6232,99.99,,,,,,
23013,Wolverine: Origins Vol. 5 - Deadpool (Trade Paperback),0,2008-12-17T00:00:00-0500,Wolverine: Origins Vol. 5 - Deadpool (2008 - Present),6428,19.99,,,,,,
22983,The Age of the Sentry (2008) #4,4,2008-12-17T00:00:00-0500,The Age of the Sentry (2008 - 2009),5745,2.99,,,,,,
22959,Invincible Iron Man (2008) #8 (VILLAIN VARIANT),8,2008-12-17T00:00:00-0500,Invincible Iron Man (2008 - 2012),4889,2.99,,,,,,
22893,Punisher: War Zone (2008) #2,2,2008-12-17T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
22996,Thor God-Size Special (2008) #1,1,2008-12-17T00:00:00-0500,Thor God-Size Special (2008),6407,3.99,,,,,,
23018,X-Factor Vol. 5: The Only Game in Town (Trade Paperback),0,2008-12-17T00:00:00-0500,X-Factor Vol. 5: The Only Game in Town (2008 - Present),6434,15.99,,,,,,
23021,Marvel Masterworks: The Avengers Vol. 8 (Hardcover),0,2008-12-17T00:00:00-0500,Marvel Masterworks: The Avengers Vol. 8 (2008 - Present),6437,54.99,,,,,,
22951,Captain Britain and MI: 13 (2008) #8,8,2008-12-10T00:00:00-0500,Captain Britain and MI: 13 (2008 - 2009),4884,2.99,,,,,,
23537,Astonishing Tales: Wolverine/Punisher (2008) #1,1,2008-12-10T00:00:00-0500,Astonishing Tales: Wolverine/Punisher (2008 - 2009),6696,0,,,,,,
23059,Daredevil: The Man Without Fear (Hardcover),0,2008-12-10T00:00:00-0500,Daredevil: The Man Without Fear (2008 - Present),6475,24.99,,,,,,
22572,Astonishing X-Men: Ghost Boxes (2008) #2,2,2008-12-10T00:00:00-0500,Astonishing X-Men: Ghost Boxes (2008),5998,3.99,,,,,,
22856,Adam: Legend of the Blue Marvel (2008) #2,2,2008-12-10T00:00:00-0500,Adam: Legend of the Blue Marvel (2008),6079,3.99,,,,,,
22992,Wolverine: Flies to a Spider (2008) #1,1,2008-12-10T00:00:00-0500,Wolverine: Flies to a Spider (2008),6403,3.99,,,,,,
22967,Hulk Chronicles: Wwh (2008) #6,6,2008-12-10T00:00:00-0500,Hulk Chronicles: Wwh (2008),5210,4.99,,,,,,
23040,Guardians of the Galaxy Vol. 1: Legacy Premiere (Hardcover),0,2008-12-10T00:00:00-0500,Guardians of the Galaxy Vol. 1: Legacy Premiere (2008 - Present),6456,19.99,,,,,,
22937,X-Men/Spider-Man (2008) #2,2,2008-12-10T00:00:00-0500,X-Men/Spider-Man (2008 - 2009),6348,3.99,,,,,,
23008,Captain America: The Chosen (Trade Paperback),0,2008-12-10T00:00:00-0500,Captain America: The Chosen (2008 - Present),6419,19.99,,,,,,
22906,The Wonderful Wizard of Oz (2008) #1 (CAMPBELL VARIANT),1,2008-12-10T00:00:00-0500,The Wonderful Wizard of Oz (2008 - 2009),6314,3.99,,,,,,
23060,Avengers: First to Last (Hardcover),0,2008-12-10T00:00:00-0500,Avengers: First to Last (2008 - Present),6476,34.99,,,,,,
22892,Punisher: War Zone (2008) #1,1,2008-12-10T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
22870,The Wonderful Wizard of Oz Poster (2008) #1,1,2008-12-10T00:00:00-0500,The Wonderful Wizard of Oz Poster (2008 - Present),6278,8.99,,,,,,
22927,Marvel Apes (2008),0,2008-12-10T00:00:00-0500,Marvel Apes (2008),5642,3.99,,,,,,
22908,The Wonderful Wizard of Oz (2008) #1,1,2008-12-10T00:00:00-0500,The Wonderful Wizard of Oz (2008 - 2009),6314,3.99,,,,,,
22939,Spider-Man Loves Mary Jane (2008) #5,5,2008-12-10T00:00:00-0500,Spider-Man Loves Mary Jane (2008 - 2009),5347,2.99,,,,,,
22863,Amazing Spider-Man (1999) #580,580,2008-12-10T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99,,,,,,
23058,Nova Vol. 1 (Hardcover),0,2008-12-10T00:00:00-0500,Nova Vol. 1 (2008 - Present),6474,34.99,,,,,,
22938,Marvel Illustrated: The Odyssey (2008) #4,4,2008-12-10T00:00:00-0500,Marvel Illustrated: The Odyssey (2008 - 2009),5667,3.99,,,,,,
22904,Amazing Spider-Girl (2006) #27 (VILLAIN VARIANT),27,2008-12-10T00:00:00-0500,Amazing Spider-Girl (2006 - 2009),1126,2.99,,,,,,
22952,Captain Britain and MI: 13 (2008) #8 (VILLAIN VARIANT),8,2008-12-10T00:00:00-0500,Captain Britain and MI: 13 (2008 - 2009),4884,2.99,,,,,,
22871,Avengers/Invaders by Alex Ross Poster (2008) #1,1,2008-12-10T00:00:00-0500,Avengers/Invaders by Alex Ross Poster (2008 - Present),6279,8.99,,,,,,
22949,Big Hero 6 (2008) #4,4,2008-12-10T00:00:00-0500,Big Hero 6 (2008 - 2009),5694,3.99,,,,,,
23024,Amazing Spider-Girl Vol. 4: A Brand New May (Trade Paperback),0,2008-12-10T00:00:00-0500,Amazing Spider-Girl Vol. 4: A Brand New May (2008 - Present),6440,16.99,,,,,,
22965,What If? (2008) #1,1,2008-12-10T00:00:00-0500,What If? (2008),6376,2.99,,,,,,
22975,Civil War: House of M (2008) #4,4,2008-12-10T00:00:00-0500,Civil War: House of M (2008 - 2009),5730,2.99,,,,,,
23050,Wolverine: Dangerous Games Premiere (Hardcover),0,2008-12-10T00:00:00-0500,Wolverine: Dangerous Games Premiere (2008 - Present),6466,24.99,,,,,,
22884,Marvel Adventures Spider-Man (2005) #46,46,2008-12-10T00:00:00-0500,Marvel Adventures Spider-Man (2005 - 2010),866,2.99,,,,,,
22891,Punisher: War Zone (2008) #1 (JRJR VARIANT),1,2008-12-10T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
22993,Spider-Man: Brand New Day (2008) #3,3,2008-12-10T00:00:00-0500,Spider-Man: Brand New Day (2008 - 2009),6002,3.99,,,,,,
23052,Daredevil: The Man Without Fear Premiere (Hardcover),0,2008-12-10T00:00:00-0500,Daredevil: The Man Without Fear Premiere (2008 - Present),6468,24.99,,,,,,
22980,Secret Invasion: Dark Reign (2008) #1,1,2008-12-10T00:00:00-0500,Secret Invasion: Dark Reign (2008),6391,3.99,,,,,,
22907,The Wonderful Wizard of Oz (2008) #1 (SHANOWER VARIANT),1,2008-12-10T00:00:00-0500,The Wonderful Wizard of Oz (2008 - 2009),6314,3.99,,,,,,
23057,Avengers: First to Last Premiere (Hardcover),0,2008-12-10T00:00:00-0500,Avengers: First to Last Premiere (2008 - Present),6473,34.99,,,,,,
22903,Amazing Spider-Girl (2006) #27,27,2008-12-10T00:00:00-0500,Amazing Spider-Girl (2006 - 2009),1126,2.99,,,,,,
23716,Dark Reign Previews (2008) #1,1,2008-12-05T00:00:00-0500,Dark Reign Previews (2008),6873,0,,,,,,
23046,Invincible Iron Man Vol. 1: The Five Nightmares Premiere (Hardcover),0,2008-12-03T00:00:00-0500,Invincible Iron Man Vol. 1: The Five Nightmares Premiere (2008 - Present),6462,24.99,,,,,,
23001,Hulk Family (2008) #1,1,2008-12-03T00:00:00-0500,Hulk Family (2008),6412,4.99,,,,,,
22526,Secret Invasion (2008) #8 (YU SKETCH VARIANT),8,2008-12-03T00:00:00-0500,Secret Invasion (2008),4423,3.99,,,,,,
22970,Ender's Shadow: Battle School (2008) #1,1,2008-12-03T00:00:00-0500,Ender's Shadow: Battle School (2008 - 2009),6381,3.99,,,,,,
23048,Invincible Iron Man Vol. 1: The Five Nightmares (Hardcover),0,2008-12-03T00:00:00-0500,Invincible Iron Man Vol. 1: The Five Nightmares (2008 - Present),6464,24.99,,,,,,
22528,Secret Invasion (2008) #8 (YU VARIANT),8,2008-12-03T00:00:00-0500,Secret Invasion (2008),4423,3.99,,,,,,
23025,Marvel Adventures Hulk Vol. 4: Tales to Astonish (Digest),0,2008-12-03T00:00:00-0500,Marvel Adventures Hulk Vol. 4: Tales to Astonish (2008 - Present),6441,8.99,,,,,,
22985,Marvel Zombies 3 (2008) #3,3,2008-12-03T00:00:00-0500,Marvel Zombies 3 (2008 - 2009),5993,3.99,,,,,,
22538,Lords of Avalon: Knight of Darkness (2008) #1,1,2008-12-03T00:00:00-0500,Lords of Avalon: Knight of Darkness (2008 - 2009),6163,3.99,,,,,,
22930,Cable (2008) #9,9,2008-12-03T00:00:00-0500,Cable (2008 - 2010),4002,2.99,,,,,,
23051,Daredevil by Frank Miller & Klaus Janson Vol. 2 (Trade Paperback),0,2008-12-03T00:00:00-0500,Daredevil by Frank Miller & Klaus Janson Vol. 2 (2008 - Present),6467,29.99,,,,,,
26159,Punisher Max X-Mas Special (2008) #1 (BLOODY VARIANT),1,2008-12-03T00:00:00-0500,Punisher Max X-Mas Special (2008),6393,3.99,,,,,,
22339,Criminal 2 (2008) #7,7,2008-12-03T00:00:00-0500,Criminal 2 (2008),3849,3.5,,,,,,
22889,Marvel Spotlight (2005) #36,36,2008-12-03T00:00:00-0500,Marvel Spotlight (2005 - 2011),1012,2.99,,,,,,
22986,X-Men: Manifest Destiny (2008) #4,4,2008-12-03T00:00:00-0500,X-Men: Manifest Destiny (2008 - 2009),5750,3.99,,,,,,
22950,Moon Knight: Silent Knight (2008) #1,1,2008-12-03T00:00:00-0500,Moon Knight: Silent Knight (2008),6361,3.99,,,,,,
22922,Nyx: No Way Home (2008) #4,4,2008-12-03T00:00:00-0500,Nyx: No Way Home (2008 - 2009),5325,3.99,,,,,,
22942,X Men Noir (2008) #1 (CALERO VARIANT),1,2008-12-03T00:00:00-0500,X Men Noir (2008 - 2009),6352,3.99,,,,,,
