character,ability_type
Rubach (Earth-616),Superhuman_Speed
Rupert Kemp (Earth-616),Superhuman_Speed
Ruriko Tsumura (Earth-616),Superhuman_Speed
Russell (Inferno Baby) (Earth-616),Superhuman_Speed
Russell Broxtel (Earth-616),Superhuman_Speed
Russian (Earth-616),Superhuman_Speed
Ruth Bat-Seraph (Earth-616),Superhuman_Speed
Rutherford Princeton III (Earth-616),Superhuman_Speed
Rubach (Earth-616),Superhuman_Speed
Rupert Kemp (Earth-616),Superhuman_Speed
Ruriko Tsumura (Earth-616),Superhuman_Speed
Russell (Inferno Baby) (Earth-616),Superhuman_Speed
Russell Broxtel (Earth-616),Superhuman_Speed
Russian (Earth-616),Superhuman_Speed
Ruth Bat-Seraph (Earth-616),Superhuman_Speed
Rutherford Princeton III (Earth-616),Superhuman_Speed
S'Byll (Earth-616),Superhuman_Speed
Sabre (Mutant) (Earth-616),Superhuman_Speed
Sally Blevins (Earth-616),Superhuman_Speed
Samuel John LaRoquette (Earth-616),Superhuman_Speed
Samuel Saxon (Earth-616),Superhuman_Speed
Samuel Wilson (Earth-616),Superhuman_Speed
Sandy Vincent (Earth-616),Superhuman_Speed
Sarah Ryall (Earth-616),Superhuman_Speed
Sarah Stacy (Earth-616),Superhuman_Speed
Satana Hellstrom (Earth-616),Superhuman_Speed
Scott Lang (Earth-616),Superhuman_Speed
Scott Washington (Earth-616),Superhuman_Speed
Sedna (Earth-616),Superhuman_Speed
Semiramis (Earth-616),Superhuman_Speed
Sergei Kravinoff (Earth-616),Superhuman_Speed
Set (Earth-616),Superhuman_Speed
Setanta (Earth-616),Superhuman_Speed
Seth (Earth-616),Superhuman_Speed
Shango (Earth-616),Superhuman_Speed
Sharon Ginsberg (Earth-616),Superhuman_Speed
Sharon Smith (Earth-616),Superhuman_Speed
Sharra Neramani (Earth-616),Superhuman_Speed
Shathra (Earth-616),Superhuman_Speed
Shazana (Earth-616),Superhuman_Speed
Shelob (Earth-616),Superhuman_Speed
Shirlee Bryant (Earth-616),Superhuman_Speed
Shredder (Earth-616),Superhuman_Speed
Silas Burr (Earth-616),Superhuman_Speed
Silas King (Earth-616),Superhuman_Speed
Silhouette Chord (Earth-616),Superhuman_Speed
Silvio Manfredi (Earth-616),Superhuman_Speed
Simon Janson (Earth-616),Superhuman_Speed
Simon Maddicks (Earth-616),Superhuman_Speed
Sinthea Shmidt (Earth-616),Superhuman_Speed
Sister Nil (Earth-616),Superhuman_Speed
Skaar (Earth-616),Superhuman_Speed
Skel (Simpson) (Earth-616),Superhuman_Speed
Skornn (Earth-616),Superhuman_Speed
Skullbuster (Earth-616),Superhuman_Speed
Skurge (Earth-616),Superhuman_Speed
Slaymaster (Earth-616),Superhuman_Speed
Sleepwalker (Earth-616),Superhuman_Speed
Smoke (Earth-616),Superhuman_Speed
Sn'Tlo (Earth-616),Superhuman_Speed
Social Butterfly (Earth-616),Superhuman_Speed
Sofia Mantega (Earth-616),Superhuman_Speed
Sol Brodstroke (Earth-616),Superhuman_Speed
Son of Satan (Lokison) (Earth-616),Superhuman_Speed
Sooraya Qadir (Earth-616),Superhuman_Speed
Spencer Keen (Earth-616),Superhuman_Speed
Spider-Man (Doppelganger) (Earth-616),Superhuman_Speed
Spider-Mech (Earth-616),Superhuman_Speed
Starbolt (Earth-616),Superhuman_Speed
Startanious (Earth-616),Superhuman_Speed
Stem Cell (Earth-616),Superhuman_Speed
Steven Hudak (Earth-616),Superhuman_Speed
Stewart Cadwall (Earth-616),Superhuman_Speed
Strider (Earth-616),Superhuman_Speed
Stuart Clarke (Earth-616),Superhuman_Speed
Stygorr (Earth-616),Superhuman_Speed
Suma-Ket (Earth-616),Superhuman_Speed
Sumner Beckwith (Earth-616),Superhuman_Speed
Surtur (Earth-616),Superhuman_Speed
Susan Richards (Earth-616),Superhuman_Speed
Susan Storm (Malice) (Earth-616),Superhuman_Speed
Suzi Endo (Earth-616),Superhuman_Speed
Sven Gollison (Earth-616),Superhuman_Speed
Sven Kleinstock (Earth-616),Superhuman_Speed
Swine (Earth-616),Superhuman_Speed
Sybil Dvorak (Earth-616),Superhuman_Speed
Sygnet (Earth-616),Superhuman_Speed
T-Ray (Earth-616),Superhuman_Speed
Tailgunner (Earth-616),Superhuman_Speed
Taj Nital (Earth-616),Superhuman_Speed
Tamara Rahn (Earth-616),Superhuman_Speed
Tamika Bowden (Earth-616),Superhuman_Speed
Tarene (Earth-616),Superhuman_Speed
Temugin (Earth-616),Superhuman_Speed
Teon Macik (Earth-616),Superhuman_Speed
Terrance Sorenson (Earth-616),Superhuman_Speed
Terraxia (Earth-616),Superhuman_Speed
TESS-One (Earth-616),Superhuman_Speed
Tezcatlipoca (Earth-616),Superhuman_Speed
Thaddeus Ross (Earth-616),Superhuman_Speed
Thakorr (Earth-616),Superhuman_Speed
Thanos (Earth-616),Superhuman_Speed
Theodore Scott (Earth-616),Superhuman_Speed
Theodore Winchester (Earth-616),Superhuman_Speed
Thog (Earth-616),Superhuman_Speed
Thomas Cassidy (Earth-616),Superhuman_Speed
Thomas Fireheart (Earth-616),Superhuman_Speed
Thomas Raymond (Earth-616),Superhuman_Speed
Thomas Samuels (Earth-616),Superhuman_Speed
Thomas Shepherd (Earth-616),Superhuman_Speed
Thomas Stuart (Earth-616),Superhuman_Speed
Thoth (Earth-616),Superhuman_Speed
Thunderbird (North Korean Mutate) (Earth-616),Superhuman_Speed
Tier Sinclair (Earth-616),Superhuman_Speed
Tim Holloway (Earth-616),Superhuman_Speed
Tippy-Toe (Earth-616),Superhuman_Speed
Titannus (Earth-616),Superhuman_Speed
Todd Arliss (Earth-616),Superhuman_Speed
Tom Regal (Earth-616),Superhuman_Speed
Topher (Earth-616),Superhuman_Speed
Torgo Nia (Earth-616),Superhuman_Speed
Torran (Earth-616),Superhuman_Speed
Toxin (Klyntar) (Earth-616),Superhuman_Speed
Triton (Earth-616),Superhuman_Speed
Triton (Heroes Reborn) (Earth-616),Superhuman_Speed
Tsu-Zana (Earth-616),Superhuman_Speed
Turac (Earth-616),Superhuman_Speed
Turk Barrett (Earth-616),Superhuman_Speed
Tyrak (Earth-616),Superhuman_Speed
Tyros (Earth-616),Superhuman_Speed
Ultima Wordman (Earth-616),Superhuman_Speed
Ultimo (Earth-616),Superhuman_Speed
Ultron (Earth-616),Superhuman_Speed
Ulysses Bloodstone (Earth-616),Superhuman_Speed
Umar (Earth-616),Superhuman_Speed
Uncegila (Earth-616),Superhuman_Speed
Valinor (Earth-616),Superhuman_Speed
Valtrauta (Earth-616),Superhuman_Speed
Vance Astrovik (Earth-616),Superhuman_Speed
Varnae (Earth-616),Superhuman_Speed
Varney (Mortimer) (Earth-616),Superhuman_Speed
Venus (Siren) (Earth-616),Superhuman_Speed
Vera Gemini (Earth-616),Superhuman_Speed
Verdelet (Earth-616),Superhuman_Speed
Verminus Rex (Earth-616),Superhuman_Speed
Veronica Dultry (Earth-616),Superhuman_Speed
Victor Creed (Earth-616),Superhuman_Speed
Vance Astrovik (Earth-616),Superhuman_Speed
Varnae (Earth-616),Superhuman_Speed
Varney (Mortimer) (Earth-616),Superhuman_Speed
Venus (Siren) (Earth-616),Superhuman_Speed
Vera Gemini (Earth-616),Superhuman_Speed
Verdelet (Earth-616),Superhuman_Speed
Verminus Rex (Earth-616),Superhuman_Speed
Veronica Dultry (Earth-616),Superhuman_Speed
Victor Creed (Earth-616),Superhuman_Speed
Victor Mancha (Earth-616),Superhuman_Speed
Victor Slaughter (Earth-616),Superhuman_Speed
Victor Strange (Earth-616),Superhuman_Speed
Victor von Doom (Clone) (Earth-616),Superhuman_Speed
Victoria Star (Earth-616),Superhuman_Speed
Videoman (Earth-616),Superhuman_Speed
Vincent Patilio (Earth-616),Superhuman_Speed
Vincent Stegron (Earth-616),Superhuman_Speed
Virago (Earth-616),Superhuman_Speed
Virako (Earth-616),Superhuman_Speed
Vision (Earth-616),Superhuman_Speed
Vision (Jonas) (Earth-616),Superhuman_Speed
Vlad Dracula (Earth-616),Superhuman_Speed
Vladimir Kravinoff (Earth-616),Superhuman_Speed
Walker (Deity) (Earth-616),Superhuman_Speed
Walter Langkowski (Earth-616),Superhuman_Speed
Walter Newell (Earth-616),Superhuman_Speed
Warbringer (Earth-616),Superhuman_Speed
Warren Worthington III (Earth-616),Superhuman_Speed
Wayeb (Earth-616),Superhuman_Speed
Wendigo (Omega Flight) (Earth-616),Superhuman_Speed
Werner Schmidt (Brain Drain) (Earth-616),Superhuman_Speed
Wes Cassady (Earth-616),Superhuman_Speed
White Tiger (Evolved Tiger) (Earth-616),Superhuman_Speed
Whiz Kid (Earth-616),Superhuman_Speed
Wilbur Day (Earth-616),Superhuman_Speed
Wilhelm Lohmer (Earth-616),Superhuman_Speed
William Carmody (Earth-616),Superhuman_Speed
William Carver (Earth-616),Superhuman_Speed
William McLaughlin (Earth-616),Superhuman_Speed
William Waring (Earth-616),Superhuman_Speed
Winston Manchester (Earth-616),Superhuman_Speed
Bentley Wittman (Earth-616),Superhuman_Speed
Wyre (Earth-616),Superhuman_Speed
X-51 (Earth-616),Superhuman_Speed
Xarus (Earth-616),Superhuman_Speed
Xavin (Earth-616),Superhuman_Speed
Xira (Earth-616),Superhuman_Speed
Yeti (Inhuman) (Earth-616),Superhuman_Speed
Yith (Earth-616),Superhuman_Speed
Yo-Yo Rodriguez (Earth-616),Superhuman_Speed
Yuriko Oyama (Earth-616),Superhuman_Speed
Zacharaiah Seavey (Earth-616),Superhuman_Speed
Zachary Williams (Earth-616),Superhuman_Speed
Zarathos (Earth-616),Superhuman_Speed
Zeus Panhellenios (Earth-616),Superhuman_Speed
Zuzha Yu (Earth-616),Superhuman_Speed
Zxaxz (Earth-616),Superhuman_Speed
Zzzax (Earth-616),Superhuman_Speed
Aaron Salomon (Earth-616),Superhuman_Stamina
Adam Brashear (Earth-616),Superhuman_Stamina
Adam Warlock (Earth-616),Superhuman_Stamina
Adversary (Earth-616),Superhuman_Stamina
Aginar (Earth-616),Superhuman_Stamina
Air-Walker (Automaton) (Earth-616),Superhuman_Stamina
Ajax (Pantheon) (Earth-616),Superhuman_Stamina
Akihiro (Earth-616),Superhuman_Stamina
Alaris (Earth-616),Superhuman_Stamina
Aleksei Sytsevich (Earth-616),Superhuman_Stamina
Alexei Kravinoff (Earth-616),Superhuman_Stamina
Alyssa (Earth-616),Superhuman_Stamina
Amir (Earth-616),Superhuman_Stamina
Amora (Earth-616),Superhuman_Stamina
Andreas Zorba (Earth-616),Superhuman_Stamina
Andrew Maguire (Earth-616),Superhuman_Stamina
Angel Dust (Christina) (Earth-616),Superhuman_Stamina
Annihilus (Earth-616),Superhuman_Stamina
Antonio Rodriguez (Earth-616),Superhuman_Stamina
Anya Corazon (Earth-616),Superhuman_Stamina
Ape (Old West) (Earth-616),Superhuman_Stamina
Aquaria Neptunia (Earth-616),Superhuman_Stamina
Archibald Dyker (Earth-616),Superhuman_Stamina
Ares (Earth-616),Superhuman_Stamina
Arkady Rossovich (Earth-616),Superhuman_Stamina
Arkon (Earth-616),Superhuman_Stamina
Arthur Blackwood (Earth-616),Superhuman_Stamina
Arthur Douglas (Earth-616),Superhuman_Stamina
Atalanta (Pantheon) (Earth-616),Superhuman_Stamina
Ava Ayala (Earth-616),Superhuman_Stamina
Ava'Dara Naganandini (Earth-616),Superhuman_Stamina
Awesome Android (Earth-616),Superhuman_Stamina
Axeman Bone (Earth-616),Superhuman_Stamina
Balder Odinson (Earth-616),Superhuman_Stamina
Barbarus (Earth-616),Superhuman_Stamina
Battering Ram (Earth-616),Superhuman_Stamina
Benjamin Grimm (Earth-616),Superhuman_Stamina
Bes (Earth-616),Superhuman_Stamina
Bestla (Earth-616),Superhuman_Stamina
Beta Ray Bill (Earth-616),Superhuman_Stamina
Bia (Earth-616),Superhuman_Stamina
Black Axe (Earth-616),Superhuman_Stamina
Blackagar Boltagon (Earth-616),Superhuman_Stamina
Blackheart (Earth-616),Superhuman_Stamina
Blastaar (Earth-616),Superhuman_Stamina
Blood Brothers (Earth-616),Superhuman_Stamina
Bloodscream (Earth-616),Superhuman_Stamina
Bor Burison (Earth-616),Superhuman_Stamina
Bragi (Earth-616),Superhuman_Stamina
Brian Braddock (Earth-616),Superhuman_Stamina
Brian Talbot (Earth-616),Superhuman_Stamina
Bridget Malone (Earth-616),Superhuman_Stamina
Brute (Morlock) (Earth-616),Superhuman_Stamina
Buck Cashman (Earth-616),Superhuman_Stamina
Buford Wilson (Earth-616),Superhuman_Stamina
Cain Marko (Earth-616),Superhuman_Stamina
Cairbre (Earth-616),Superhuman_Stamina
Caliban (Earth-616),Superhuman_Stamina
Callisto (Earth-616),Superhuman_Stamina
Carl Mach (Earth-616),Superhuman_Stamina
Carlos Lobo (Earth-616),Superhuman_Stamina
Carol Danvers (Earth-616),Superhuman_Stamina
Carver (Morlock) (Earth-616),Superhuman_Stamina
Cassiopeia (Pantheon) (Earth-616),Superhuman_Stamina
Celeste Cuckoo (Earth-616),Superhuman_Stamina
Cerise (Earth-616),Superhuman_Stamina
Ch'od (Earth-616),Superhuman_Stamina
Ch'od (War Skrull) (Earth-616),Superhuman_Stamina
Charles Barnabus (Earth-616),Superhuman_Stamina
Che (Earth-616),Superhuman_Stamina
Claudine Renko (Earth-616),Superhuman_Stamina
Cletus Kasady (Earth-616),Superhuman_Stamina
Conner Sims (Earth-616),Superhuman_Stamina
Cornfed (Earth-616),Superhuman_Stamina
Corvus Glaive (Earth-616),Superhuman_Stamina
Cul Borson (Earth-616),Superhuman_Stamina
Curtis Connors (Earth-616),Superhuman_Stamina
D'Ken Neramani (Earth-616),Superhuman_Stamina
Damon Ryder (Earth-616),Superhuman_Stamina
Danger (Earth-616),Superhuman_Stamina
Daniel Ketch (Earth-616),Superhuman_Stamina
Deacon Frost (Earth-616),Superhuman_Stamina
Delroy Garrett Jr. (Earth-616),Superhuman_Stamina
Demogoblin (Earth-616),Superhuman_Stamina
Dennis Dunphy (Earth-616),Superhuman_Stamina
Dennis Malloy (Earth-616),Superhuman_Stamina
Desak Sterixian (Earth-616),Superhuman_Stamina
Desmond Pitt (Earth-616),Superhuman_Stamina
Dirk Garthwaite (Earth-616),Superhuman_Stamina
Donald Pierce (Earth-616),Superhuman_Stamina
Donna Diego (Earth-616),Superhuman_Stamina
Dragon Man (Earth-616),Superhuman_Stamina
Edith Harker (Earth-616),Superhuman_Stamina
Eduardo Lobo (Earth-616),Superhuman_Stamina
Edward Brock (Earth-616),Superhuman_Stamina
Edward Whelan (Earth-616),Superhuman_Stamina
Elias Wirtham (Earth-616),Superhuman_Stamina
Elijah Bradley (Earth-616),Superhuman_Stamina
Eliot Franklin (Thunderball) (Earth-616),Superhuman_Stamina
Elton Morrow (Earth-616),Superhuman_Stamina
Elvin Haliday (Earth-616),Superhuman_Stamina
Emery Schaub (Earth-616),Superhuman_Stamina
Emil Blonsky (Earth-616),Superhuman_Stamina
Emma Frost (Earth-616),Superhuman_Stamina
Eric Brooks (Doppelganger) (Earth-616),Superhuman_Stamina
Eric Brooks (Earth-616),Superhuman_Stamina
Eric Masterson (Earth-616),Superhuman_Stamina
Eris (Earth-616),Superhuman_Stamina
Eros (Olympian) (Earth-616),Superhuman_Stamina
Esmeralda Lobo (Earth-616),Superhuman_Stamina
Esteban Carracus (Earth-616),Superhuman_Stamina
Esteban Corazón de Ablo (Earth-616),Superhuman_Stamina
Eugene Judd (Earth-616),Superhuman_Stamina
Fang (Imperial Guard) (Earth-616),Superhuman_Stamina
Fera (Earth-616),Superhuman_Stamina
Frankenstein's Monster (Earth-616),Superhuman_Stamina
Frankenstein's Monster (Nazi) (Earth-616),Superhuman_Stamina
Freyja Freyrdottir (Earth-616),Superhuman_Stamina
Gabriel Lan (Earth-616),Superhuman_Stamina
Gabriel Stacy (Earth-616),Superhuman_Stamina
Garrison Kane (Earth-616),Superhuman_Stamina
Ghost Rider (Kale) (Earth-616),Superhuman_Stamina
Gilgamesh (Earth-616),Superhuman_Stamina
Gorgon Petragon (Earth-616),Superhuman_Stamina
Gothic Lolita (Earth-616),Superhuman_Stamina
Greenwich Guardian (Earth-616),Superhuman_Stamina
Greer Grant (Earth-616),Superhuman_Stamina
Gregory Nettles (Earth-616),Superhuman_Stamina
Gregory Russoff (Earth-616),Superhuman_Stamina
Griffin Gogol (Earth-616),Superhuman_Stamina
Guido Carosella (Earth-616),Superhuman_Stamina
Hannibal King (Earth-616),Superhuman_Stamina
Haruo Tsuburaya (Earth-616),Superhuman_Stamina
Hebe Panhellenios (Earth-616),Superhuman_Stamina
Hector (Pantheon) (Earth-616),Superhuman_Stamina
Hela (Earth-616),Superhuman_Stamina
Henrik Weber (Earth-616),Superhuman_Stamina
Henry Camp (Earth-616),Superhuman_Stamina
Henry McCoy (Clone) (Earth-616),Superhuman_Stamina
Henry McCoy (Earth-616),Superhuman_Stamina
Henry McCoy (Skrull) (Earth-616),Superhuman_Stamina
Henry McCoy (X-Beast) (Earth-616),Superhuman_Stamina
Hephaestus Aetnaeus (Earth-616),Superhuman_Stamina
Hercules (Earth-616),Superhuman_Stamina
Hermes Diaktoros (Earth-616),Superhuman_Stamina
Hermod Odinson (Earth-616),Superhuman_Stamina
Hippolyta (Earth-616),Superhuman_Stamina
Hiro-Kala (Earth-616),Superhuman_Stamina
Hobgoblin (Secret War) (Earth-616),Superhuman_Stamina
Hoder Vilison (Earth-616),Superhuman_Stamina
Hollowpoint Ninja (Earth-616),Superhuman_Stamina
Homebrew (Earth-616),Superhuman_Stamina
Ilya Koblev (Earth-616),Superhuman_Stamina
Inhumans (Skrull) (Earth-616),Superhuman_Stamina
Ioakim Koblev (Earth-616),Superhuman_Stamina
Irma Cuckoo (Earth-616),Superhuman_Stamina
Isaac Javitz (Earth-616),Superhuman_Stamina
Ishiro Tsuburaya (Earth-616),Superhuman_Stamina
Issa Koblev (Earth-616),Superhuman_Stamina
Jack Dio (Earth-616),Superhuman_Stamina
Jack Harrison (Earth-616),Superhuman_Stamina
Jack Russell (Earth-616),Superhuman_Stamina
James Howlett (Earth-616),Superhuman_Stamina
James Natale (Earth-616),Superhuman_Stamina
James Proudstar (Earth-616),Superhuman_Stamina
Janice Yanizeski (Earth-616),Superhuman_Stamina
Jason Strongbow (Earth-616),Superhuman_Stamina
Jennifer Walters (Earth-616),Superhuman_Stamina
Kallark (Earth-616),Superhuman_Stamina
Karla Sofen (Earth-616),Superhuman_Stamina
Kl'rt (Earth-616),Superhuman_Stamina
Kluh (Earth-616),Superhuman_Stamina
Kratos (Earth-616),Superhuman_Stamina
Krollar (Earth-616),Superhuman_Stamina
Kubark (Earth-616),Superhuman_Stamina
Kyle Gibney (Earth-616),Superhuman_Stamina
Laura Kinney (Earth-616),Superhuman_Stamina
Lavinia LeBlanc (Earth-616),Superhuman_Stamina
Lemar Hoskins (Earth-616),Superhuman_Stamina
Leslie Gesneria (Earth-616),Superhuman_Stamina
Lianda (Earth-616),Superhuman_Stamina
Loki Laufeyson (Earth-616),Superhuman_Stamina
Loki Laufeyson (Ikol) (Earth-616),Superhuman_Stamina
Loki Laufeyson (Kid Loki) (Earth-616),Superhuman_Stamina
Lonnie Lincoln (Earth-616),Superhuman_Stamina
Lou Hackett (Earth-616),Superhuman_Stamina
Louis Hamilton (Earth-616),Superhuman_Stamina
Luchino Nefaria (Earth-616),Superhuman_Stamina
Lucia Callasantos (Earth-616),Superhuman_Stamina
Lucifer (Lightbearer) (Earth-616),Superhuman_Stamina
Luke Cage (Earth-616),Superhuman_Stamina
Lunatik (Mercenary) (Earth-616),Superhuman_Stamina
M'Nai (Earth-616),Superhuman_Stamina
Malekith (Earth-616),Superhuman_Stamina
Mallen (Earth-616),Superhuman_Stamina
Maria Callasantos (Earth-616),Superhuman_Stamina
Mark Hallett (Earth-616),Superhuman_Stamina
Mark Raxton (Earth-616),Superhuman_Stamina
Mary MacPherran (Earth-616),Superhuman_Stamina
Max Eisenhardt (Earth-616),Superhuman_Stamina
Maximus (Earth-616),Superhuman_Stamina
Mephisto (Earth-616),Superhuman_Stamina
Michael Baer (Earth-616),Superhuman_Stamina
Michael Collins (Earth-616),Superhuman_Stamina
Michael McCain (Earth-616),Superhuman_Stamina
Michael Morbius (Earth-616),Superhuman_Stamina
Mikhail Ursus (Earth-616),Superhuman_Stamina
Milos Masaryk (Earth-616),Superhuman_Stamina
Mist (Earth-616),Superhuman_Stamina
Morg (Earth-616),Superhuman_Stamina
Mortimer Toynbee (Earth-616),Superhuman_Stamina
Namor McKenzie (Earth-616),Superhuman_Stamina
Namor McKenzie (Onslaught Reborn) (Earth-616),Superhuman_Stamina
Nathaniel Essex (Earth-616),Superhuman_Stamina
Native (Earth-616),Superhuman_Stamina
Nekra Sinclair (Earth-616),Superhuman_Stamina
Nezhno Abidemi (Earth-616),Superhuman_Stamina
Nicholas Gleason (Earth-616),Superhuman_Stamina
Nina Price (Earth-616),Superhuman_Stamina
Nobilus (Earth-616),Superhuman_Stamina
Norman Osborn (Earth-616),Superhuman_Stamina
Norrin Radd (Earth-616),Superhuman_Stamina
Number Ninety-Six (Earth-616),Superhuman_Stamina
Nut (Earth-616),Superhuman_Stamina
Omega Red (Omega Clan) (Earth-616),Superhuman_Stamina
Orka (Earth-616),Superhuman_Stamina
Osiris (Earth-616),Superhuman_Stamina
Otto Kronsteig (Earth-616),Superhuman_Stamina
Paibok (Earth-616),Superhuman_Stamina
Perun (Earth-616),Superhuman_Stamina
Peter Parker (Earth-616),Superhuman_Stamina
Philippa Sontag (Earth-616),Superhuman_Stamina
Phoebe Cuckoo (Earth-616),Superhuman_Stamina
Phoebus Apollo (Earth-616),Superhuman_Stamina
107 (Earth-616),Superhuman_Strength
Aaron Chord (Earth-616),Superhuman_Strength
Aaron Salomon (Earth-616),Superhuman_Strength
Abdul Faoul (Earth-616),Superhuman_Strength
Aberdeen Angus (Earth-616),Superhuman_Strength
Absolon Mercator (Earth-616),Superhuman_Strength
Ace Spencer (Earth-616),Superhuman_Strength
Acidroid (Earth-616),Superhuman_Strength
Acroyear (Earth-616),Superhuman_Strength
Adam Berman (Earth-616),Superhuman_Strength
Adam K'ad-Mon (Earth-616),Superhuman_Strength
Adam Neramani (Earth-616),Superhuman_Strength
Adam Warlock (Earth-616),Superhuman_Strength
Administrator (Earth-616),Superhuman_Strength
