character,ability_type
Dromedan (Earth-616),Telekinesis
Dust (Earth-928),Telekinesis
Ego (Earth-616),Telekinesis
Elizabeth Braddock (Earth-1081),Telekinesis
Elizabeth Braddock (Earth-11326),Telekinesis
Elizabeth Braddock (Earth-12131),Telekinesis
Elizabeth Braddock (Earth-13133),Telekinesis
Elizabeth Braddock (Earth-58163),Telekinesis
Elizabeth Braddock (Earth-616),Telekinesis
Elizabeth Braddock (Earth-91119),Telekinesis
Elizabeth Braddock (Earth-9997),Telekinesis
Elizabeth Braddock (Earth-TRN294),Telekinesis
Elizabeth Braddock (Earth-TRN350),Telekinesis
Elizabeth Braddock (Earth-TRN533),Telekinesis
Ellis Love (Earth-616),Telekinesis
Emma Gaynor (Earth-9602),Telekinesis
En Dwi Gast (Earth-616),Telekinesis
En Sabah Nur (Earth-10197),Telekinesis
En Sabah Nur (Earth-1100),Telekinesis
En Sabah Nur (Earth-11052),Telekinesis
En Sabah Nur (Earth-1298),Telekinesis
En Sabah Nur (Earth-13393),Telekinesis
En Sabah Nur (Earth-2182),Telekinesis
En Sabah Nur (Earth-21993),Telekinesis
En Sabah Nur (Earth-295),Telekinesis
En Sabah Nur (Earth-32098),Telekinesis
En Sabah Nur (Earth-41001),Telekinesis
En Sabah Nur (Earth-4935),Telekinesis
En Sabah Nur (Earth-5701),Telekinesis
En Sabah Nur (Earth-58163),Telekinesis
En Sabah Nur (Earth-616),Telekinesis
En Sabah Nur (Earth-691),Telekinesis
En Sabah Nur (Earth-77995),Telekinesis
En Sabah Nur (Earth-7964),Telekinesis
En Sabah Nur (Earth-80521),Telekinesis
En Sabah Nur (Earth-807128),Telekinesis
En Sabah Nur (Earth-8096),Telekinesis
En Sabah Nur (Earth-92131),Telekinesis
En Sabah Nur (Earth-TRN414),Telekinesis
En Sabah Nur (Earth-TRN533),Telekinesis
Encephalon (Earth-616),Telekinesis
Eric Gitter (Earth-616),Telekinesis
Eric Payne (Earth-616),Telekinesis
Erica Fortune (Earth-616),Telekinesis
Esteban Ortega (Earth-58163),Telekinesis
Felipe Morales (Earth-616),Telekinesis
Fiona Knoblach (Earth-616),Telekinesis
Fixx (Earth-1191),Telekinesis
Force Warriors (Earth-11326),Telekinesis
Frances Barrison (Earth-616),Telekinesis
Francis Klum (Earth-616),Telekinesis
Franklin Richards (Earth-616),Telekinesis
Franklin Richards (Earth-81122),Telekinesis
Franklin Richards (Earth-982),Telekinesis
Franklin Richards (Earth-TRN533),Telekinesis
Gabriel Summers (Earth-616),Telekinesis
Gah Lak Tus (Earth-1610),Telekinesis
Gaia (Earth-616),Telekinesis
Galactus (Earth-616),Telekinesis
Galaxy Master (Earth-616),Telekinesis
Gavrel Achter (Earth-616),Telekinesis
Genevieve (Earth-92131),Telekinesis
George Tarleton (Earth-12131),Telekinesis
George Tarleton (Earth-616),Telekinesis
George Tarleton (Earth-91119),Telekinesis
Gilgamesh (Earth-616),Telekinesis
Giraud (Earth-691),Telekinesis
Gomdulla (Earth-616),Telekinesis
Gordon Lefferts (Earth-616),Telekinesis
Gracie Gamble (Earth-616),Telekinesis
Grom (Earth-616),Telekinesis
Heather Douglas (Earth-10071),Telekinesis
Heather Douglas (Earth-57780),Telekinesis
Heather Douglas (Earth-616),Telekinesis
Hela (Earth-616),Telekinesis
Hellverine (Earth-616),Telekinesis
Hera Argeia (Earth-616),Telekinesis
Herbert Wyndham (Earth-616),Telekinesis
Hijack (Earth-616),Telekinesis
Hope Summers (Earth-616),Telekinesis
Hope Summers (Earth-91119),Telekinesis
Ian Soo (Earth-616),Telekinesis
Ikaris (Eternal) (Earth-616),Telekinesis
Infant Terrible (Earth-616),Telekinesis
Intuition (Earth-616),Telekinesis
J'onn J'onzz (Earth-9602),Telekinesis
Jack Cole (Earth-616),Telekinesis
Jack Wayne (Legion Personality) (Earth-616),Telekinesis
Jackdaw (Otherworld),Telekinesis
James Marks (Earth-616),Telekinesis
James Proudstar (Earth-1610),Telekinesis
Janine Grey (Earth-TRN166),Telekinesis
Jasmine Destine (Earth-616),Telekinesis
Jean Grey (Earth-1006),Telekinesis
Jean Grey (Earth-1030),Telekinesis
Jean Grey (Earth-1034),Telekinesis
Jean Grey (Earth-1038),Telekinesis
Jean Grey (Earth-110),Telekinesis
Jean Grey (Earth-11052),Telekinesis
Jean Grey (Earth-1191),Telekinesis
Jean Grey (Earth-11911),Telekinesis
Jean Grey (Earth-12),Telekinesis
Jean Grey (Earth-121193),Telekinesis
Jean Grey (Earth-12131),Telekinesis
Jean Grey (Earth-20051),Telekinesis
Jean Grey (Earth-21993),Telekinesis
Jean Grey (Earth-23378),Telekinesis
Jean Grey (Earth-295),Telekinesis
Jean Grey (Earth-311),Telekinesis
Jean Grey (Earth-32000),Telekinesis
Jean Grey (Earth-32098),Telekinesis
Jean Grey (Earth-39259),Telekinesis
Jean Grey (Earth-597),Telekinesis
Jean Grey (Earth-6141),Telekinesis
Jean Grey (Earth-616),Telekinesis
Jean Grey (Earth-70105),Telekinesis
Jean Grey (Earth-77995),Telekinesis
Jean Grey (Earth-7964),Telekinesis
Jean Grey (Earth-80219),Telekinesis
Jean Grey (Earth-804),Telekinesis
Jean Grey (Earth-8107),Telekinesis
Jean Grey (Earth-81122),Telekinesis
Jean Grey (Earth-8545),Telekinesis
Jean Grey (Earth-8649),Telekinesis
Jean Grey (Earth-900),Telekinesis
Jean Grey (Earth-91119),Telekinesis
Jean Grey (Earth-92100),Telekinesis
Jean Grey (Earth-92131),Telekinesis
Hannibal King (Earth-616),Telekinesis
Hans (Sinister) (Earth-616),Telekinesis
Harold Osborn (Earth-1610),Telekinesis
Hebe Panhellenios (Earth-616),Telekinesis
Hector (Pantheon) (Earth-616),Telekinesis
Heimdall (Earth-616),Telekinesis
Hela (Earth-616),Telekinesis
Hellverine (Earth-616),Telekinesis
Henri Huang (Earth-928),Telekinesis
Henry Logan (Earth-9602),Telekinesis
Henry McCoy (Earth-1031),Telekinesis
Henry McCoy (Earth-10330),Telekinesis
Henry McCoy (Earth-1036),Telekinesis
Henry McCoy (Earth-1038),Telekinesis
Henry McCoy (Earth-12),Telekinesis
Henry McCoy (Earth-1298),Telekinesis
Henry McCoy (Earth-15104),Telekinesis
Henry McCoy (Earth-161),Telekinesis
Henry McCoy (Earth-1610),Telekinesis
Henry McCoy (Earth-20051),Telekinesis
Henry McCoy (Earth-2122),Telekinesis
Henry McCoy (Earth-21993),Telekinesis
Henry McCoy (Earth-295),Telekinesis
Henry McCoy (Earth-398),Telekinesis
Henry McCoy (Earth-4321),Telekinesis
Henry McCoy (Earth-5113),Telekinesis
Henry McCoy (Earth-523002),Telekinesis
Henry McCoy (Earth-5692),Telekinesis
Henry McCoy (Earth-70105),Telekinesis
Henry McCoy (Earth-721),Telekinesis
Henry McCoy (Earth-763),Telekinesis
Henry McCoy (Earth-77995),Telekinesis
Henry McCoy (Earth-80219),Telekinesis
Henry McCoy (Earth-807128),Telekinesis
Henry McCoy (Earth-811),Telekinesis
Henry McCoy (Earth-81727),Telekinesis
Henry McCoy (Earth-8320),Telekinesis
Henry McCoy (Earth-8545),Telekinesis
Henry McCoy (Earth-8649),Telekinesis
Henry McCoy (Earth-90227),Telekinesis
Henry McCoy (Earth-9105),Telekinesis
Henry McCoy (Earth-9670),Telekinesis
Henry McCoy (Earth-9916),Telekinesis
Henry McCoy (Earth-9997),Telekinesis
Henry McCoy (X-Beast) (Earth-616),Telekinesis
Hephaestus Aetnaeus (Earth-616),Telekinesis
Hera (Earth-9602),Telekinesis
Hercules (Demi-God) (Earth-616),Telekinesis
Hercules (Earth-5692),Telekinesis
Hermes Diaktoros (Earth-616),Telekinesis
Herr Kleiser (Earth-1610),Telekinesis
Hippolyta (Earth-616),Telekinesis
Hiro-Kala (Earth-616),Telekinesis
Hobgoblin (Secret War) (Earth-616),Telekinesis
Hope Summers (Earth-616),Telekinesis
Hope Summers (Earth-91119),Telekinesis
Hudson Logan (Earth-982),Telekinesis
Hui Lin (Earth-616),Telekinesis
Hulk (Robert Bruce Banner),Telekinesis
Hydra Prime 001 (Earth-616),Telekinesis
Hydra (Olympian Beast) (Earth-616),Telekinesis
Hyperion (Earth-12041),Telekinesis
Ian Zola (Earth-616),Telekinesis
Imhotep (Demon) (Earth-616),Telekinesis
Inari (Earth-616),Telekinesis
Inez Temple (Earth-616),Telekinesis
Inhumans (Skrull) (Earth-616),Telekinesis
Inner Demons (Earth-616),Telekinesis
J'onn J'onzz (Earth-9602),Telekinesis
Jack Dio (Earth-616),Telekinesis
Jack Harrison (Earth-616),Telekinesis
Jack Russell (Earth-616),Telekinesis
Jack Russell (Earth-91119),Telekinesis
Jack Taggart (Earth-199999),Telekinesis
"Jacob Gavin, Jr. (Earth-616)",Telekinesis
Jacqueline Falsworth (Earth-616),Telekinesis
James Howlett (Earth-10005),Telekinesis
James Howlett (Earth-1004),Telekinesis
James Howlett (Earth-1005),Telekinesis
James Howlett (Earth-1008),Telekinesis
James Howlett (Earth-10245),Telekinesis
James Howlett (Earth-1031),Telekinesis
James Howlett (Earth-1033),Telekinesis
James Howlett (Earth-1034),Telekinesis
James Howlett (Earth-1081),Telekinesis
James Howlett (Earth-12),Telekinesis
James Howlett (Earth-12025),Telekinesis
James Howlett (Earth-12131),Telekinesis
James Howlett (Earth-1298),Telekinesis
James Howlett (Earth-13133),Telekinesis
James Howlett (Earth-1610),Telekinesis
James Howlett (Earth-199406),Telekinesis
James Howlett (Earth-2149),Telekinesis
James Howlett (Earth-2182),Telekinesis
James Howlett (Earth-21993),Telekinesis
James Howlett (Earth-24133),Telekinesis
James Howlett (Earth-295),Telekinesis
James Howlett (Earth-33900),Telekinesis
James Howlett (Earth-3470),Telekinesis
James Howlett (Earth-34922),Telekinesis
James Howlett (Earth-50701),Telekinesis
James Howlett (Earth-5631),Telekinesis
James Howlett (Earth-5700),Telekinesis
James Howlett (Earth-58163),Telekinesis
James Howlett (Earth-600123),Telekinesis
James Howlett (Earth-616),Telekinesis
James Howlett (Earth-6195),Telekinesis
James Howlett (Earth-70105),Telekinesis
James Howlett (Earth-807128),Telekinesis
James Howlett (Earth-81156),Telekinesis
James Howlett (Earth-8545),Telekinesis
James Howlett (Earth-900),Telekinesis
James Howlett (Earth-90411),Telekinesis
James Howlett (Earth-90816),Telekinesis
James Howlett (Earth-91119),Telekinesis
James Howlett (Earth-94831),Telekinesis
James Howlett (Earth-97193),Telekinesis
James Howlett (Earth-97799),Telekinesis
James Howlett (Earth-9811),Telekinesis
James Howlett (Earth-98193),Telekinesis
James Howlett (Earth-9997),Telekinesis
James Howlett (Earth-BWXP),Telekinesis
James Howlett (Earth-TRN064),Telekinesis
James Howlett (Earth-TRN414),Telekinesis
James Howlett (Earth-TRN416),Telekinesis
James Howlett (Earth-TRN417),Telekinesis
James Howlett (Earth-TRN517),Telekinesis
James Howlett (Earth-TRN533),Telekinesis
James Howlett (Mojoverse),Telekinesis
James Howlett (Onslaught Reborn) (Earth-616),Telekinesis
James Hudson Jr. (Earth-1610),Telekinesis
James Madrox (Cortex) (Earth-616),Telekinesis
Jarko Grimwood (Earth-26320),Telekinesis
Jazinda Kl'rt-Spawn (Earth-616),Telekinesis
Jennifer LeBeau (Earth-9602),Telekinesis
Jennifer Walters (Earth-20051),Telekinesis
Jennifer Walters (Earth-616),Telekinesis
Jennifer Walters (Earth-91119),Telekinesis
Jenny (Dead Girl) (Earth-616),Telekinesis
Johann Schmidt (Earth-12041),Telekinesis
Johann Shmidt (Earth-59662),Telekinesis
John Eisenhart (Earth-928),Telekinesis
John Falsworth (Earth-616),Telekinesis
John Greycrow (Earth-161),Telekinesis
John Greycrow (Earth-616),Telekinesis
"John Howlett, Jr. (Earth-4011)",Telekinesis
John Jonah Jameson III (Earth-616),Telekinesis
John Jones (Earth-9602),Telekinesis
Johnathon Blaze (Earth-616),Telekinesis
Johnathon Blaze (Earth-91119),Telekinesis
Jolen (Earth-616),Telekinesis
Jonathan Garrett (Earth-616),Telekinesis
Jonathan Hart (Earth-616),Telekinesis
Jonathan Martin (Earth-93060),Telekinesis
Jonathan Richards (Earth-967),Telekinesis
Joshua Foley (Earth-616),Telekinesis
Joshua Guthrie (Earth-616),Telekinesis
Jubilation Lee (Earth-13729),Telekinesis
Jubilation Lee (Earth-616),Telekinesis
Julia Cornwall (Earth-616),Telekinesis
Kallark (Earth-616),Telekinesis
Karima Shapandar (Earth-616),Telekinesis
Kendall Logan (Earth-9811),Telekinesis
Kenji Uedo (Earth-11022),Telekinesis
Kenji Uedo (Earth-616),Telekinesis
Kevin Green (Earth-93060),Telekinesis
Disruption,Telepaths
Mind Control,Telepaths
Neuralkinesis,Telepaths
Psionic Entities,Telepaths
Psybernetic Technology,Telepaths
Psychic Vampires,Telepaths
S.H.I.E.L.D. Psi Division members,Telepaths
S.T.R.I.K.E. Psi Division members,Telepaths
Telepathic Immunity,Telepaths
Telepaths Classifications,Telepaths
99 (Earth-616),Telepaths
Aarkus (Earth-616),Telepaths
Abigail Wright (Earth-616),Telepaths
Absolon Mercator (Earth-616),Telepaths
Abyss (Ex Nihilo's) (Earth-616),Telepaths
Adam Destine (Earth-616),Telepaths
Adam Warlock (Earth-14209),Telepaths
Adam Warlock (Earth-616),Telepaths
Addison Falk (Earth-616),Telepaths
Adriana Soria (Earth-616),Telepaths
Adriana Soria (Earth-BW07),Telepaths
Agatha Harkness (Earth-616),Telepaths
Agent Green (Earth-616),Telepaths
Agent Orange (Earth-616),Telepaths
Agent Red (Earth-616),Telepaths
Aginar (Earth-616),Telepaths
Ahmet Abdol (Earth-616),Telepaths
Ahura Boltagon (Earth-616),Telepaths
Ajna (Earth-616),Telepaths
Al Gentle (Earth-616),Telepaths
Alanna Neramani (Earth-9922),Telepaths
Alec Dalton (Earth-616),Telepaths
Alexander Flynn (Earth-616),Telepaths
Alexi Garnoff (Earth-616),Telepaths
Alice Hayes (Earth-616),Telepaths
Alison Double (Earth-616),Telepaths
Alpha (Mutant) (Earth-616),Telepaths
Amahl Farouk (Earth-1610),Telepaths
Amahl Farouk (Earth-8096),Telepaths
Amphibian (Earth-31916),Telepaths
Amy Stringer (Earth-616),Telepaths
Ananym (Earth-616),Telepaths
Anne-Marie Cortez (Earth-616),Telepaths
Anthony Druid (Earth-2149),Telepaths
Anthony Druid (Earth-616),Telepaths
Arcturus Rann (Earth-616),Telepaths
Ard'ran (Earth-616),Telepaths
Arides (Earth-616),Telepaths
Ariel (Coconut Grove) (Earth-616),Telepaths
"Ariel (Coconut Grove, Male) (Earth-616)",Telepaths
Ariel (Earth-83036),Telepaths
Arlette Truffaut (Earth-616),Telepaths
Armageddon (Earth-2182),Telepaths
Arnim Zola (Earth-616),Telepaths
Aron (Earth-616),Telepaths
Arris (Earth-616),Telepaths
Arthur Goddard (Earth-616),Telepaths
Arthur Goddard (Earth-TRN533),Telepaths
Arthur Maddicks (Earth-616),Telepaths
Arthur Winslow (Earth-616),Telepaths
Ashake (Egyptian) (Earth-616),Telepaths
Astrid Bloom (Earth-616),Telepaths
Athena Parthenos (Earth-616),Telepaths
Augustus Roman (Earth-BW08),Telepaths
Aunt Serr (Earth-616),Telepaths
Aurwel (Earth-616),Telepaths
Avril Davis (Earth-616),Telepaths
Azazel (Earth-616),Telepaths
Azura (Earth-616),Telepaths
Ba't'll (Earth-616),Telepaths
Basil Sandhurst (Earth-616),Telepaths
Beatriz Grey (Earth-9602),Telepaths
Beautiful Dreamer (Morlock) (Earth-616),Telepaths
Bekkit (Earth-616),Telepaths
Belial Toiven (Earth-616),Telepaths
Benjamin Beckley (Earth-9997),Telepaths
Bennet du Paris (Earth-295),Telepaths
Bennet du Paris (Earth-58163),Telepaths
Bennet du Paris (Earth-616),Telepaths
Bennet du Paris (Earth-TRN533),Telepaths
Beyonder (Earth-616),Telepaths
Beyonder (Earth-92131),Telepaths
Birdy (Earth-616),Telepaths
Black Abbott (Earth-616),Telepaths
Black Swan (Earth-616),Telepaths
Blackagar Boltagon (Earth-616),Telepaths
Blackagar Boltagon (Earth-9997),Telepaths
Blackagar Boltagon (Skrull) (Earth-616),Telepaths
Blackheart (Earth-616),Telepaths
Blaquesmith (Earth-4935),Telepaths
Blaze Allen (Earth-9602),Telepaths
Blindspot (Earth-616),Telepaths
Blood Shadow (Earth-616),Telepaths
Bloodwitch (Earth-6706),Telepaths
Bluestreak (Telepath) (Earth-616),Telepaths
Brain Cell (Kevin) (Earth-616),Telepaths
Brain Trust (Earth-295),Telepaths
Brian Cruz (Earth-616),Telepaths
Brian DeWolff (Earth-616),Telepaths
Brian Mann (Earth-616),Telepaths
Brother Mutant (Earth-127),Telepaths
Caliban (Earth-616),Telepaths
Calvin Rankin (Earth-11052),Telepaths
Calvin Rankin (Earth-12),Telepaths
Calvin Rankin (Earth-33629),Telepaths
Calvin Rankin (Earth-5423),Telepaths
Calvin Rankin (Earth-616),Telepaths
Calvin Rankin (Earth-956),Telepaths
Captain America (Earth-1298),Telepaths
Carter Ghazikhanian (Earth-616),Telepaths
Cassandra Nova Xavier (Earth-616),Telepaths
Cassandra Nova Xavier (Earth-BW32),Telepaths
Cassandra Nova Xavier (Earth-BWXP),Telepaths
Cassandra Webb (Earth-58163),Telepaths
Cassandra Webb (Earth-616),Telepaths
Cassandra Webb (Earth-92131),Telepaths
Cassandra Webb (Earth-TRN461),Telepaths
Catherine Moranis (Earth-616),Telepaths
Celeste Cuckoo (Earth-616),Telepaths
Celeste Cuckoo (Earth-TRN421),Telepaths
Celeste Cuckoo (Earth-TRN533),Telepaths
Ch'Vayre (Earth-4935),Telepaths
Changeling (Earth-616),Telepaths
Charles Barnabus (Earth-616),Telepaths
Charles Blackwater (Earth-616),Telepaths
Charles Xapier (Earth-8101),Telepaths
Charles Xavier (Earth-10005),Telepaths
Charles Xavier (Earth-10011),Telepaths
Charles Xavier (Earth-1008),Telepaths
Charles Xavier (Earth-10710),Telepaths
Charles Xavier (Earth-1081),Telepaths
Charles Xavier (Earth-12131),Telepaths
Charles Xavier (Earth-12245),Telepaths
Charles Xavier (Earth-1298),Telepaths
Charles Xavier (Earth-13122),Telepaths
Charles Xavier (Earth-13371),Telepaths
Charles Xavier (Earth-13410),Telepaths
Charles Xavier (Earth-1610),Telepaths
Charles Xavier (Earth-16111),Telepaths
Charles Xavier (Earth-1815),Telepaths
Charles Xavier (Earth-20329),Telepaths
Charles Xavier (Earth-2182),Telepaths
Charles Xavier (Earth-2189),Telepaths
Charles Xavier (Earth-21993),Telepaths
Charles Xavier (Earth-22795),Telepaths
Charles Xavier (Earth-23378),Telepaths
Charles Xavier (Earth-295),Telepaths
Charles Xavier (Earth-30847),Telepaths
Charles Xavier (Earth-32098),Telepaths
Charles Xavier (Earth-51212),Telepaths
Charles Xavier (Earth-523004),Telepaths
Charles Xavier (Earth-58163),Telepaths
Charles Xavier (Earth-597),Telepaths
Charles Xavier (Earth-6141),Telepaths
Charles Xavier (Earth-616),Telepaths
Charles Xavier (Earth-70105),Telepaths
Charles Xavier (Earth-71202),Telepaths
Charles Xavier (Earth-77995),Telepaths
Charles Xavier (Earth-804),Telepaths
Charles Xavier (Earth-8107),Telepaths
Charles Xavier (Earth-81114),Telepaths
Charles Xavier (Earth-905),Telepaths
Charles Xavier (Earth-91126),Telepaths
Charles Xavier (Earth-9200),Telepaths
Charles Xavier (Earth-94831),Telepaths
Charles Xavier (Earth-95169),Telepaths
Charles Xavier (Earth-956),Telepaths
Charles Xavier (Earth-9602),Telepaths
Charles Xavier (Earth-97799),Telepaths
Charles Xavier (Earth-98193),Telepaths
Charles Xavier (Earth-99062),Telepaths
Charles Xavier (Earth-9997),Telepaths
Charles Xavier (Earth-BW08),Telepaths
Charles Xavier (Earth-BWXP),Telepaths
Charles Xavier (Earth-TRN020),Telepaths
Charles Xavier (Earth-TRN232),Telepaths
Charles Xavier (Earth-TRN361),Telepaths
Charles Xavier (Earth-TRN533),Telepaths
Charles Xavier (Entity) (Earth-616),Telepaths
Charles Xavier (M.O.D.O.K.) (Earth-295),Telepaths
Charles Xavier (Mojoverse),Telepaths
Charles Xavier II (Earth-13729),Telepaths
Charlotte Witter (Earth-616),Telepaths
Chimera (Earth-TRN220),Telepaths
Chorus (Earth-616),Telepaths
Christopher Aaronson (Earth-616),Telepaths
Christopher Thorn (Earth-616),Telepaths
Cinder Fontatine (Earth-616),Telepaths
Claudette and Nicole St. Croix (Earth-616),Telepaths
Claudine Renko (Earth-616),Telepaths
Cloud (Earth-616),Telepaths
Cobweb (Special Executive),Telepaths
Cosmic Man (Midas) (Earth-616),Telepaths
