ID,full_name,first_apperance,description,image
1010825,Triathlon,17567,After being exposed as a steroid user and stripped of his awards gifted sprinter Delroy Garrett Jr. sought new direction in the Triune Understanding a philosophical movement that preaches the fulfillment of ones innate potential by balancing various aspects of environment and self after which he developed a superhuman triplepowered physique and believing the Triune teachings had unlocked his latent powers Garrett became the costumed hero Triathlon and celebrity spokesman for the Triune Understanding.,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4c7c64195cbb9/portrait_incredible.jpg
1009671,Trish Tilby,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010335,Triton,37287,Triton is a member of the Inhumans.,http://i.annihil.us/u/prod/marvel/i/mg/6/90/528d367108dfb/portrait_incredible.jpg
1011352,True Believers,21575,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011047,Turbo,10084,As Turbo young journalist Michiko Musashi is the latest in a line of heroes who have worn the turbinepowered flying armor.,http://i.annihil.us/u/prod/marvel/i/mg/b/00/4c00322ddea0c/portrait_incredible.jpg
1009678,Tusk,12285,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010852,Two-Gun Kid,10029,null,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4ce5a390b929b/portrait_incredible.jpg
1009679,Tyger Tiger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010369,Typhoid Mary,29317,Typhoid Mary an enemy and former lover of Daredevil with psionic powers including telekinesis is also truly gravely mentally ill and not entirely responsible for her actions.,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c00390aa2403/portrait_incredible.jpg
1009680,Tyrannus,15572,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011315,U-Foes,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002e56c5cd1/portrait_incredible.jpg
1009681,U-Go Girl,17961,After a failed attempt at starting an acting career Edie Sawyer turned to a life of crime until she learned of a new media savvy team of superhuman mutants named XForce and she decided to become a superhero.,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003a91d4fe1/portrait_incredible.jpg
1009682,U.S. Agent,12642,With the end of the Vietnam War John Walker thought his dreams of becoming a war hero had also ended until he learned of the Power Broker who could give anyone superhuman powers which Walker used to first become SuperPatriot and later U.S. Agent.,http://i.annihil.us/u/prod/marvel/i/mg/c/90/535febe8b095a/portrait_incredible.jpg
1009683,Uatu The Watcher,36952,Uatu grew so fond of the lifeforms he observed that he occasionally violated his vow of noninterference when Earths existence was threatened.,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5274135912e8d/portrait_incredible.jpg
1010358,Ulik,33861,Ulik was a Rock Troll from the realm known as Nornheim located underground within the dimension of Asgard.,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4d3f3b2078758/portrait_incredible.jpg
1016825,Ultimate Spider-Man (USM),44528,"For the past year Peter Parker has been saving New York City from villains as the masked hero SpiderMan. Facing thugs and evil geniuses alike he learns how to balance heroics with homework and friends. Despite being a Super Hero Peter is very much an average yearold.  With the added responsibilities of being SpiderMan juggling all the aspects of his life will continually challenge him.                                                                 

When S.H.I.E.L.D. Director Nick Fury offers Peter the chance to raise his game and become THE ULTIMATE SPIDERMAN Midtown High becomes a secret operations base for SpiderMan and other young heroes under the watchful eye of Fury and the schools new principal Agent Coulson. ",http://i.annihil.us/u/prod/marvel/i/mg/2/50/5232171a451bb/portrait_incredible.jpg
1010803,Ultimates,1282,null,http://i.annihil.us/u/prod/marvel/i/mg/2/04/4dd2e7ded884f/portrait_incredible.jpg
1009684,Ultimatum,36972,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011311,Ultimo,null,Ultimo was a robotic construct that was developed several thousand years ago on an unknown world which the Mandarin eventually discovered and claimed as his own creation.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e5d2432b/portrait_incredible.jpg
1011125,Ultra-Adaptoid,17236,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010847,Ultragirl (Earth-93060),27544,null,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5269579e423ed/portrait_incredible.jpg
1009685,Ultron,29317,Arguably the greatest and certainly the most horrific creation of scientific genius Dr. Henry Pym Ultron is a criminally insane rogue sentient robot dedicated to conquest and the extermination of humanity.,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5261a838e93c0/portrait_incredible.jpg
1009686,Umar,20168,Umar and her sibling Dormammu gathered matter to themselves to increase their power a practice anathema to their fellow Faltine who consider energy to be superior to matter.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010862,Unicorn,9613,Milos Masaryk a Soviet intelligence agent assigned as a security guard for Anton Vanko a Soviet inventor who developed the Crimson Dynamo armor was tasked by the Soviet government to retrieve Vanko after he defected to the United States.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4c0035bc1dcf1/portrait_incredible.jpg
1010985,Union Jack (Brian Falsworth),24549,Imprisoned in Germany during WWII Brian Falsworth shared a cell with a German scientist who had tried to recreate the supersoldier serum but didnt want it to fall into Nazi hands so he gave his only sample to Brian who gained enhanced strength speed stamina and reflexes.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010696,Union Jack (Joseph Chapman),4326,Joey Chapman the new Union Jack continued to fight evil both alone and as a member of the Knights of Pendragon and the new Invaders.,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c0038d27694a/portrait_incredible.jpg
1010984,Union Jack (Montgomery Falsworth),8466,During World War I Lord Montgomery Falsworth was recruited by the British army to become one of the first public superhero champions Union Jack.,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c0032a211f54/portrait_incredible.jpg
1009687,Unus,23249,Angelo Unuscione is a mutant whose powers did not surface until adolescence when he first used them as a school bully and later as a small time criminal before immigrating to America and using his ability to create a virtually impenetrable force field around himself to launch a career as a flamboyant invincible costumed wrestler known by the stage name of Unus the Untouchable.,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4c003a847f5d2/portrait_incredible.jpg
1010987,Unus (Age of Apocalypse),null,Unus worked for Apocalypse and was sent into Old New York City to search for any remaining humans there and to kill them.,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/536165c7d94ae/portrait_incredible.jpg
1010988,Unus (House of M),null,Unus is an agent for the House of M royal family.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010986,Unus (Ultimate),null,Unus worked with the Brotherhood of Mutants and with Magneto directly projecting Magnetos image to allow him to converse with Charles Xavier without a facetoface meeting.,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1009525,Valeria Richards,39019,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4d541255f088a/portrait_incredible.jpg
1010350,Valkyrie (Samantha Parrington),7016,Amora magically transformed Samantha Parrington into a raging manhating facsimile of the Asgardian warrior goddess Brunnhilde the Valkyrie whose form and might Amora could replicate at will having trapped Brunnhildes soul in a mystical crystal centuries earlier.,http://i.annihil.us/u/prod/marvel/i/mg/c/00/535fed8a3a00f/portrait_incredible.jpg
1011239,Valkyrie (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/20/53177396dc74f/portrait_incredible.jpg
1011182,Vampiro,null,Vampiro part of the race known as the Eternals lived on Earth for many years eventually taking a wife and making a career for himself as a professional wrestler.,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f27b9a1e/portrait_incredible.jpg
1011342,Vance Astro,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010989,Vanisher (Age of Apocalypse),null,Vanisher worked for Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011365,Vanisher (Telford Porter),23971,Nothing is known about the Vanishers past before he embarked on a oneman crime wave of spectacular thefts using his power of selfteleportation.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009689,Vanisher (Ultimate),18474,Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011316,Vapor,null,Vapor along with her brother was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers and has remained with the UFoes ever since.,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c002e541867f/portrait_incredible.jpg
1009690,Vargas,15011,Vargas claimed that mutants are deviations from the norm an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development the legitimate Homo Sapiens Superior namely himself.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003a81cef50/portrait_incredible.jpg
1010872,Vector,null,Simon Utrecht wanted superhuman powers in order to persue personal power and gain and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers he has remained with the UFoes ever since.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0035a7dd04d/portrait_incredible.jpg
1011231,Veda,null,Magdalena Marie Neuntauben became an accomplished martial artist then a model and later an actress from which she donated all of her proceeds to her charity which made her a prime candidate for recruitment into the Order.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009691,Vengeance (Michael Badilino),20225,Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family and the demon Mephisto granted him the power with which to do so transforming him into Vengeance.,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3655b9f06/portrait_incredible.jpg
1009663,Venom (Flash Thompson),22262,Flash Thompson was the high school bully of Peter Parker while also being one of SpiderMans biggest fans. After losing his legs during military service he became the new Venom working as an operative of the United States government.,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5269668c7d5df/portrait_incredible.jpg
1010788,Venom (Mac Gargan),24403,One of SpiderMans oldest enemies Mac Gargan has recently abandoned his Scorpion suit and identity and bonded with the alien symbiote that had previously been hosted by Peter Parker and Eddie Brock becoming the new Venom.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/531773a2ac20a/portrait_incredible.jpg
1011128,Venom (Ultimate),14846,While Eddie Brocks academic career seemed to take off his personal life was in shambles due to his quick temper and inability to connect with women on any level and Eddie became isolated but when his old friend Peter Parker contacted him he felt a rush of enthusiasm here at last was someone with whom he could truly bond.,http://i.annihil.us/u/prod/marvel/i/mg/e/10/531773a976816/portrait_incredible.jpg
1011106,Venus (Siren),6318,During her time as an adventurer Venus was approached by FBI agent Jimmy Woo and she agreed to join Jimmy and his allies in freeing President Eisenhower from the clutches of the Yellow Claw.,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/535ff36a8fbef/portrait_incredible.jpg
1009693,Venus Dee Milo,13405,When Dee Milo was a teenager her mutant powers manifested transforming her into a being of energy and seemingly killing her entire family in the resultant explosion after which she was found by Professor Charles Xavier mutant mentor and researcher and Xavier designed a special containment suit that helped her regain some level of humanity.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010353,Vermin (Edward Whelan),35880,Edward Whelan was found roaming the streets of New York by Baron Helmut Zemo who subjected Whelan to Zemos genetic experiments which granted him superhuman strength but in the process of the mutation he manifested a ratlike physical appearance and was called Vermin.,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/528d3638185cb/portrait_incredible.jpg
1009694,Vertigo (Savage Land Mutate),19782,Vertigo was a native of the Savage Land and mutated by the mutant known as Magneto granting her the power to alter the perceptions of others.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011066,Victor Mancha,24173,null,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4c0030f13bcaf/portrait_incredible.jpg
1010324,Victor Von Doom,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011261,Vin Gonzales,21502,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009695,Vindicator,38570,Heather McNeilHudson married James Hudson founder of Canadian superteam Alpha Flight and donned a version of his Vindicator armor after his death.,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4c003a7f39967/portrait_incredible.jpg
1010666,Violations,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009696,Viper,23996,After the apparent death of Baron von Strucker Viper took the name Madame Hydra and took control of the New Yorkbased faction of Hydra.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
