id,title,issueNumber,issue_date,series_title,series_id,print_price
20049,Firestar (1986) #2,2,1986-04-10T00:00:00-0500,Firestar (1986),3738,0.75
11328,Tales of Suspense (1959) #82,82,1966-10-10T00:00:00-0400,Tales of Suspense (1959 - 1968),2079,0.12
10776,Spider-Man (1990) #18,18,1992-01-10T00:00:00-0500,Spider-Man (1990 - 1998),2069,0
16080,Gambit and the X-Ternals (1995) #4,4,1995-06-10T00:00:00-0400,Gambit and the X-Ternals (1995),2578,1.95
21073,Marvel Masterworks: Captain Marvel Vol. 3 (Hardcover),0,2008-04-16T00:00:00-0400,Marvel Masterworks: Captain Marvel Vol. 3 (2008),4578,9.99
9042,Incredible Hulk (1962) #231,231,1979-01-10T00:00:00-0500,Incredible Hulk (1962 - 1999),2021,0.35
18793,Super-Villain Team-Up (1975) #7,7,1976-08-10T00:00:00-0400,Super-Villain Team-Up (1975 - 1980),3674,0.25
40344,Spider-Man: Spider-Hunt (Trade Paperback),1,2012-06-13T00:00:00-0400,Spider-Man: Spider-Hunt (2011 - Present),14976,29.99
46434,Secret Avengers (2013) #1,1,2013-02-13T00:00:00-0500,Secret Avengers (2013 - Present),17547,3.99
7380,Cable (1993) #104,104,2002-06-01T00:00:00-0400,Cable (1993 - 2002),1995,0
38921,Fear Itself (2010) #3 (Immonen Variant),3,2011-06-01T00:00:00-0400,Fear Itself (2010 - 2011),13691,3.99
11792,Thor (1966) #464,464,1993-07-10T00:00:00-0400,Thor (1966 - 1996),2083,1.25
1829,New Avengers (2004) #6,6,2005-06-22T00:00:00-0400,New Avengers (2004 - 2010),753,2.25
46475,Superior Spider-Man (2013) #4 (Deodato Variant),4,2013-02-20T00:00:00-0500,Superior Spider-Man (2013 - Present),17554,3.99
40646,Hulk (2008) #44,44,2011-11-02T00:00:00-0400,Hulk (2008 - 2012),3374,2.99
26009,Ms. Marvel (2006) #46,46,2009-10-28T00:00:00-0400,Ms. Marvel (2006 - 2010),987,2.99
20568,Classic X-Men (1986) #14,14,1987-10-10T00:00:00-0400,Classic X-Men (1986 - 1990),3751,1
9126,Incredible Hulk (1962) #315,315,1986-01-10T00:00:00-0500,Incredible Hulk (1962 - 1999),2021,0.65
8893,Human Torch (1940) #33,33,1948-11-10T00:00:00-0500,Human Torch (1940 - 1954),2020,0
36955,Captain America Corps (2010) #4,4,2011-09-21T00:00:00-0400,Captain America Corps (2010 - 2011),13199,2.99
33892,Shadowland: Blood on the Streets (2010) #4,4,2010-11-24T00:00:00-0500,Shadowland: Blood on the Streets (2010),10922,3.99
8426,Daredevil (1963) #75,75,1971-04-10T00:00:00-0500,Daredevil (1963 - 1998),2002,0.15
43273,Wolverine & the X-Men (2011) #31,31,2013-06-12T00:00:00-0400,Wolverine & the X-Men (2011 - 2014),13910,3.99
25678,Marvel Adventures Spider-Man (2005) #56,56,2009-10-28T00:00:00-0400,Marvel Adventures Spider-Man (2005 - 2010),866,2.99
47558,Iron Man (2012) #9 (Movie Variant),9,2013-05-01T00:00:00-0400,Iron Man (2012 - Present),16593,3.99
11642,Thor (1966) #314,314,1981-12-10T00:00:00-0500,Thor (1966 - 1996),2083,0
21504,Amazing Spider-Man (1999) #566,566,2008-07-16T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,2.99
11471,Thor (1966) #143,143,1967-08-10T00:00:00-0400,Thor (1966 - 1996),2083,0.12
15900,Civil War: Iron Man (Trade Paperback),0,2007-06-06T00:00:00-0400,Civil War: Iron Man (2007),2429,9.99
12072,Web of Spider-Man (1985) #72,72,1991-01-10T00:00:00-0500,Web of Spider-Man (1985 - 1995),2092,1
14950,New X-Men (2001) #131,131,2002-10-15T00:00:00-0400,New X-Men (2001 - 2004),2281,0
22649,Ghost Rider (1990) #17,17,1991-09-01T00:00:00-0400,Ghost Rider (1990 - 1998),6255,1.75
4758,Ms. Marvel (2006) #6,6,2006-08-09T00:00:00-0400,Ms. Marvel (2006 - 2010),987,2.99
11620,Thor (1966) #292,292,1980-02-10T00:00:00-0500,Thor (1966 - 1996),2083,0.4
22725,Ghost Rider (1990) #86,86,-0001-11-30T00:00:00-0500,Ghost Rider (1990 - 1998),6255,0
8270,Daredevil (1963) #277,277,1990-02-10T00:00:00-0500,Daredevil (1963 - 1998),2002,1
3122,Ultimate Spider-Man Vol. 14: Warriors (Trade Paperback),0,2005-12-28T00:00:00-0500,Ultimate Spider-Man Vol. 14: Warriors (2005),1425,9.99
38991,Vengeance (2011) #6,6,2011-12-28T00:00:00-0500,Vengeance (2011),14720,3.99
8327,Daredevil (1963) #328,328,1994-05-10T00:00:00-0400,Daredevil (1963 - 1998),2002,1.5
33195,Dark Tower: The Gunslinger - Evil Ground (2013) #1,1,2013-04-03T00:00:00-0400,Dark Tower: The Gunslinger - Evil Ground (2013 - Present),9879,3.99
23490,Warlock Chronicles (1993) #8,8,1994-02-10T00:00:00-0500,Warlock Chronicles (1993 - 1994),6686,0
12365,X-Men Annual (1970) #5,5,1981-01-05T00:00:00-0500,X-Men Annual (1970 - 1991),2100,0.75
41551,Deadpool Kills the Marvel Universe (2011) #3,3,2012-08-15T00:00:00-0400,Deadpool Kills the Marvel Universe (2011 - 2012),15487,2.99
1469,Strange (2004) #3,3,2004-12-29T00:00:00-0500,Strange (2004 - 2005),793,3.5
46296,Marvel Universe vs. The Avengers (2012) #4,4,2013-01-09T00:00:00-0500,Marvel Universe vs. The Avengers (2012 - 2013),16664,3.99
35336,Captain America 70th Anniversary Edition (2010) #1 (BARNES & NOBLE VARIANT),1,2011-01-26T00:00:00-0500,Captain America 70th Anniversary Edition (2010 - Present),12470,0
46116,FF (2012) #5,5,2013-03-27T00:00:00-0400,FF (2012 - Present),16561,2.99
20559,Captain Marvel (2000) #6,6,2003-04-01T00:00:00-0500,Captain Marvel (2000 - 2004),690,0
11995,Web of Spider-Man (1985) #119,119,1994-12-10T00:00:00-0500,Web of Spider-Man (1985 - 1995),2092,0
22428,American Dream: Beyond Courage (Trade Paperback),0,2008-10-01T00:00:00-0400,American Dream: Beyond Courage (2008),6051,14.99
2304,Ultimate Spider-Man (2000) #81,81,2005-08-03T00:00:00-0400,Ultimate Spider-Man (2000 - 2009),466,2.5
31804,Ender's Game: War of Gifts (Hardcover),0,2010-06-03T00:00:00-0400,Ender's Game: War of Gifts (2010),9433,24.99
37736,Magician: Master Riftwar Saga (2010) #3,3,1961-01-01T00:00:00-0500,Magician: Master Riftwar Saga (2010),13521,0
19493,Marvel Two-in-One (1974) #25,25,1977-03-10T00:00:00-0500,Marvel Two-in-One (1974 - 1983),3715,0.3
8570,Excalibur (1988) #106,106,1997-02-01T00:00:00-0500,Excalibur (1988 - 1998),2011,0
48369,Journey Into Mystery (1996) #503,503,1961-01-01T00:00:00-0500,Journey Into Mystery (1996 - 1998),13569,0
15008,Punisher (2004) #7,7,2004-08-01T00:00:00-0400,Punisher (2004 - 2008),698,0
6305,Marvel Adventures the Avengers (2006) #12,12,2007-04-18T00:00:00-0400,Marvel Adventures the Avengers (2006 - 2009),1107,2.99
13227,Fantastic Four (1961) #4,4,1962-05-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.12
7110,Avengers (1963) #241,241,1984-03-10T00:00:00-0500,Avengers (1963 - 1996),1991,0
27055,War Machine Vol.1: Iron Heart (Trade Paperback),0,2009-10-21T00:00:00-0400,War Machine Vol.1: Iron Heart (2009 - Present),7649,15.99
15291,Speedball (1988) #9,9,1989-05-10T00:00:00-0400,Speedball (1988 - 1989),2293,0.75
24644,Cable Vol. 2: Waiting for the End of the World (Trade Paperback),0,2009-08-26T00:00:00-0400,Cable Vol. 2: Waiting for the End of the World (2009),8917,14.99
13767,Uncanny X-Men (1963) #226,226,1988-02-10T00:00:00-0500,Uncanny X-Men (1963 - 2011),2258,0
19121,Millie the Model (1945) #179,179,-0001-11-30T00:00:00-0500,Millie the Model (1945 - 1965),3707,0
6568,Amazing Spider-Man (1963) #177,177,1978-02-10T00:00:00-0500,Amazing Spider-Man (1963 - 1998),1987,0.35
10382,New Mutants (1983) #44,44,1986-10-10T00:00:00-0400,New Mutants (1983 - 1991),2055,0.75
9776,Journey Into Mystery (1952) #80,80,1962-05-10T00:00:00-0400,Journey Into Mystery (1952 - 1966),2032,0.12
8019,Captain Marvel (1968) #30,30,1974-01-10T00:00:00-0400,Captain Marvel (1968 - 1979),2000,0.2
651,Iron Fist (2004) #3,3,2004-05-19T00:00:00-0400,Iron Fist (2004),732,2.99
11059,Strange Tales (1951) #138,138,1965-11-10T00:00:00-0500,Strange Tales (1951 - 1968),2076,0.12
22616,Civil War (DM Only) (Hardcover),0,2008-11-12T00:00:00-0500,Civil War (DM Only) (2008 - Present),6248,39.99
46504,Thor: God of Thunder (2012) #5,5,2013-02-20T00:00:00-0500,Thor: God of Thunder (2012 - Present),16729,3.99
38583,Wolverine & the X-Men (2011) #10,10,2012-05-09T00:00:00-0400,Wolverine & the X-Men (2011 - 2014),13910,3.99
12282,X-Factor (1986) #62,62,1991-01-10T00:00:00-0500,X-Factor (1986 - 1998),2098,1
3336,Marvel Masterworks: The Fantastic Four Vol. 9 (Hardcover),0,2005-11-23T00:00:00-0500,Marvel Masterworks: The Fantastic Four Vol. 9 (2005),1557,9.99
3903,Sentry (2005) #7,7,2006-03-29T00:00:00-0500,Sentry (2005 - 2006),845,2.99
30234,Wolverine (2010) #8,8,2011-04-20T00:00:00-0400,Wolverine (2010 - 2012),9962,3.99
32736,Thor (2007) #619,619,2011-01-19T00:00:00-0500,Thor (2007 - 2011),2473,3.99
29372,Ghost Rider: Danny Ketch Classic Vol. 2 (Trade Paperback),0,2010-06-09T00:00:00-0400,Ghost Rider: Danny Ketch Classic Vol. 2 (2010),9456,29.99
16884,Amazing Spider-Man Annual (1964) #10,10,1976-01-10T00:00:00-0500,Amazing Spider-Man Annual (1964 - Present),2984,0.5
17048,Rawhide Kid (1960) #86,86,1971-04-10T00:00:00-0500,Rawhide Kid (1960 - 1979),2988,0
12897,Fantastic Four (1961) #101,101,1970-08-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.15
36617,Astonishing X-Men: Xenogenesis Director's Cut (2010) #1,1,2010-09-01T00:00:00-0400,Astonishing X-Men: Xenogenesis Director's Cut (2010),13006,4.99
24461,Anita Blake: The Laughing Corpse - Necromancer (2009) #4,4,2009-08-26T00:00:00-0400,Anita Blake: The Laughing Corpse - Necromancer (2009),7197,3.99
16163,Daily Bugle: (2007),0,2007-08-22T00:00:00-0400,Daily Bugle: (2007),2655,0.25
49616,Miracleman (2014) #4 (Parel Variant),4,2014-03-26T00:00:00-0400,Miracleman (2014 - Present),18688,4.99
12609,Black Panther (1998) #40,40,2002-03-01T00:00:00-0500,Black Panther (1998 - 2003),2115,2.5
36025,Power Man and Iron Fist (2010) #2,2,2011-02-23T00:00:00-0500,Power Man and Iron Fist (2010 - 2011),12821,2.99
39376,Powers: Who Killed Retro Girl? (Hardcover),1,2011-05-18T00:00:00-0400,Powers: Who Killed Retro Girl? (2011 - Present),14331,24.99
15168,Silver Surfer (1987) #33,33,1990-01-10T00:00:00-0500,Silver Surfer (1987 - 1998),2288,1
17964,X-Force (1991) #119,119,2001-10-01T00:00:00-0400,X-Force (1991 - 2004),3633,0
48120,X-Men: Battle of the Atom (2013) #1 (Lopez Deadpool Struts Variant),1,2013-09-04T00:00:00-0400,X-Men: Battle of the Atom (2013),17964,3.99
24308,X-Men: Manifest Destiny (Hardcover),0,2009-05-13T00:00:00-0400,X-Men: Manifest Destiny (2009 - Present),7507,29.99
12793,Captain America (1998) #33,33,2000-09-10T00:00:00-0400,Captain America (1998 - 2002),1997,0
15444,Marvel Super-Heroes (1967) #33,33,1972-11-10T00:00:00-0500,Marvel Super-Heroes (1967 - 1982),2300,0.2
42297,Defenders (2011) #3 (I Am a Defender Variant),3,2012-02-01T00:00:00-0500,Defenders (2011 - 2012),14701,3.99
20359,Defenders (1972) #5,5,1973-04-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.2
28600,New Mutants (2009) #2 (2ND PRINTING VARIANT),2,2009-07-15T00:00:00-0400,New Mutants (2009 - 2011),7455,2.99
23967,Immortal Iron Fist (2006) #25,25,2009-04-22T00:00:00-0400,Immortal Iron Fist (2006 - 2009),1140,2.99
39591,Oz Primer (2011) #1,1,2011-03-02T00:00:00-0500,Oz Primer (2011),14552,0
39278,Invincible Iron Man (2008) #500 (2nd Printing Wraparound Variant),500,2011-03-02T00:00:00-0500,Invincible Iron Man (2008 - 2012),4889,4.99
21736,Marvel Comics Presents (2007) #12,12,2008-08-27T00:00:00-0400,Marvel Comics Presents (2007 - 2008),2815,3.99
8180,Daredevil (1963) #196,196,1983-07-10T00:00:00-0400,Daredevil (1963 - 1998),2002,0.6
11431,Tales to Astonish (1959) #84,84,1966-10-10T00:00:00-0400,Tales to Astonish (1959 - 1968),2080,0.12
2494,Nightcrawler (2004) #10,10,2005-09-28T00:00:00-0400,Nightcrawler (2004 - 2006),717,2.99
14575,"Peter Parker, the Spectacular Spider-Man (1976) #129",129,1987-08-10T00:00:00-0400,"Peter Parker, the Spectacular Spider-Man (1976 - 1998)",2271,0.75
20353,Defenders (1972) #44,44,1977-02-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.3
999,"Peter Parker, Spider-Man Vol. III: Return of the Goblin (Trade Paperback)",0,2002-11-27T00:00:00-0500,"Peter Parker, Spider-Man Vol. III: Return of the Goblin (2002)",61,8.99
21635,Captain Marvel: Secret Invasion Premiere (Hardcover),0,2008-07-30T00:00:00-0400,Captain Marvel: Secret Invasion Premiere (2008),5259,19.99
11836,Tomb of Dracula (1972) #14,14,1973-11-10T00:00:00-0500,Tomb of Dracula (1972 - 1979),2084,0.2
14147,Wolverine (1988) #29,29,1990-08-21T00:00:00-0400,Wolverine (1988 - 2003),2262,0
10434,New Mutants (1983) #91,91,1990-07-10T00:00:00-0400,New Mutants (1983 - 1991),2055,1
38918,Fear Itself (2010) #7 (Variant a),7,2011-10-19T00:00:00-0400,Fear Itself (2010 - 2011),13691,4.99
38001,Marvel Masterworks: Fantastic Four (2010) #1,1,2011-01-26T00:00:00-0500,Marvel Masterworks: Fantastic Four (2010 - 2011),13621,0
10155,Marvel Comics Presents (1988) #72,72,1991-03-20T00:00:00-0500,Marvel Comics Presents (1988 - 1995),2039,0
11127,Strange Tales (1951) #48,48,1956-07-10T00:00:00-0400,Strange Tales (1951 - 1968),2076,0.1
40075,Thunderbolts Classic Vol. 2 (Trade Paperback),1,2012-02-22T00:00:00-0500,Thunderbolts Classic Vol. 2 (2011 - Present),14875,29.99
40367,X-FACTOR VOL. 15: THEY KEEP KILLING MADROX TPB (Trade Paperback),1,2012-09-19T00:00:00-0400,X-FACTOR VOL. 15: THEY KEEP KILLING MADROX TPB (2011 - Present),14990,16.99
41356,AVENGERS ASSEMBLE (2012) #4,4,2012-06-13T00:00:00-0400,AVENGERS ASSEMBLE (2012 - Present),15373,3.99
23935,Marvel Previews (2008) #69,69,2009-04-29T00:00:00-0400,Marvel Previews (2008 - Present),5540,1.25
24012,"Dark Avengers (2009) #4 (YOUNG GUN VARIANT (DR, 1 FOR 15))",4,2009-04-29T00:00:00-0400,Dark Avengers (2009 - 2010),6599,3.99
29627,Deadpool Team-Up (2009) #900 (JOHNSON VARIANT),900,2009-10-14T00:00:00-0400,Deadpool Team-Up (2009 - 2011),9045,4.99
20538,Captain Marvel (2000) #1,1,2002-11-01T00:00:00-0500,Captain Marvel (2000 - 2004),690,0
45994,Castle: A Calm Before Storm (2012) #4,4,2013-04-03T00:00:00-0400,Castle: A Calm Before Storm (2012 - Present),16921,3.99
4119,Wolverine Origins (2006) #1,1,2006-04-19T00:00:00-0400,Wolverine Origins (2006 - 2010),2375,2.99
41806,Moon Knight (2010) #2 (2nd Printing Variant),2,2011-09-21T00:00:00-0400,Moon Knight (2010 - 2012),10639,3.99
43003,MARVEL'S THE AVENGERS: BLACK WIDOW STRIKES  (2012) #1,1,2012-05-02T00:00:00-0400,MARVEL'S THE AVENGERS: BLACK WIDOW STRIKES  (2012),16362,2.99
17320,Essential X-Men Vol. 8 (Trade Paperback),0,2007-11-29T00:00:00-0500,Essential X-Men Vol. 8 (2007),3122,9.99
2110,Marvel Masterworks: Captain America Vol. (Hardcover),0,2005-06-15T00:00:00-0400,Marvel Masterworks: Captain America Vol. (2005),1506,9.99
36385,Captain America: Living Legend (2010) #1,1,2011-05-04T00:00:00-0400,Captain America: Living Legend (2010 - Present),12257,3.99
17973,X-Force (1991) #127,127,2002-06-01T00:00:00-0400,X-Force (1991 - 2004),3633,0
36162,5 Ronin (2010) #1 (AJA Cover),1,2011-03-02T00:00:00-0500,5 Ronin (2010),12429,2.99
13241,Fantastic Four (1961) #411,411,-0001-11-30T00:00:00-0500,Fantastic Four (1961 - 1998),2121,0
948,Daredevil Legends Vol. II: Born Again (Trade Paperback),0,1999-11-30T00:00:00-0500,Daredevil Legends Vol. II: Born Again (1999),13,9.99
8172,Daredevil (1963) #189,189,1982-12-10T00:00:00-0500,Daredevil (1963 - 1998),2002,0.6
633,Iron Man (1998) #81,81,2004-05-12T00:00:00-0400,Iron Man (1998 - 2004),2572,2.99
19986,Invaders (1975) #25,25,1978-02-10T00:00:00-0500,Invaders (1975 - 1979),3726,0.35
27810,Ultimate Spider-Man (2000) #133 (WHITE VARIANT),133,2009-06-03T00:00:00-0400,Ultimate Spider-Man (2000 - 2009),466,3.99
36592,CARNAGE: FAMILY FEUD TPB (Trade Paperback),1,2012-02-29T00:00:00-0500,CARNAGE: FAMILY FEUD TPB (2010 - Present),12982,19.99
36028,Power Man and Iron Fist (2010) #3,3,2011-03-23T00:00:00-0400,Power Man and Iron Fist (2010 - 2011),12821,2.99
17693,Marvel Masterworks: The Uncanny X-Men Vol. 6 (Hardcover),0,2008-02-13T00:00:00-0500,Marvel Masterworks: The Uncanny X-Men Vol. 6 (2008),3460,9.99
27343,X-Men Legacy (2008) #226,226,2009-07-08T00:00:00-0400,X-Men Legacy (2008 - 2012),3754,2.99
47142,X-Termination (2013) #1,1,2013-03-20T00:00:00-0400,X-Termination (2013 - Present),17743,3.99
20755,Dead of Night (1973) #1,1,-0001-11-30T00:00:00-0500,Dead of Night (1973),3898,0
49561,Captain America (2012) #16 (Blank Cover Variant),16,2014-02-05T00:00:00-0500,Captain America (2012 - Present),16516,3.99
49141,X-Men: Gold (2013) #1,1,2013-11-13T00:00:00-0500,X-Men: Gold (2013 - Present),18475,5.99
6651,Amazing Spider-Man (1963) #251,251,1984-04-10T00:00:00-0500,Amazing Spider-Man (1963 - 1998),1987,0.6
378,Iron Man (1998) #77,77,2004-02-11T00:00:00-0500,Iron Man (1998 - 2004),2572,2.99
213,X-Statix (2002) #19,19,2004-02-25T00:00:00-0500,X-Statix (2002 - 2004),462,2.99
37380,Marvel Masterworks: Atlas Era Battlefield Vol.1 (Hardcover),0,2011-01-19T00:00:00-0500,Marvel Masterworks: Atlas Era Battlefield Vol.1 (2010 - Present),13429,0
36896,Wolverine: Wolverine's Revenge (Trade Paperback),1,2012-04-25T00:00:00-0400,Wolverine: Wolverine's Revenge (2010 - Present),13157,16.99
13901,Uncanny X-Men (1963) #360,360,1998-10-10T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,3.99
36376,X-Men: To Serve and Protect (2010) #1,1,2010-11-03T00:00:00-0400,X-Men: To Serve and Protect (2010 - 2011),12305,3.99
20385,Defenders (1972) #73,73,1979-07-10T00:00:00-0400,Defenders (1972 - 1986),3743,0.4
15183,Silver Surfer (1987) #47,47,1991-03-10T00:00:00-0500,Silver Surfer (1987 - 1998),2288,1
46044,Deadpool (2012) #8,8,2013-04-24T00:00:00-0400,Deadpool (2012 - Present),16542,2.99
30093,Age of Heroes (2010) #4,4,2010-08-18T00:00:00-0400,Age of Heroes (2010),9790,3.99
27190,Wolverine: Origins - Romulus (Hardcover),0,2009-11-18T00:00:00-0500,Wolverine: Origins - Romulus (2009 - Present),8642,19.99
49222,Uncanny Avengers (2012) #19,19,2014-04-23T00:00:00-0400,Uncanny Avengers (2012 - Present),16414,3.99
50244,Daredevil (2014) #1 (Ross 75th Anniversary Sketch Variant),1,2014-03-19T00:00:00-0400,Daredevil (2014 - Present),18457,3.99
46252,Marvel Masterworks: Marvel Two-in-One (Hardcover),0,2013-11-13T00:00:00-0500,Marvel Masterworks: Marvel Two-in-One (2013),17447,69.99
27814,Boom Boom/Elsa Digital Comic (2009) #1,1,2009-09-16T00:00:00-0400,Boom Boom/Elsa Digital Comic (2009 - Present),8881,0
34078,What If? Spider-Man (2010) #1,1,2010-12-15T00:00:00-0500,What If? Spider-Man (2010),11541,3.99
40812,Ultimate Comics X-Men Vol. 2 (Trade Paperback),0,2013-01-23T00:00:00-0500,Ultimate Comics X-Men Vol. 2 (2011 - Present),15088,19.99
14694,"Peter Parker, the Spectacular Spider-Man (1976) #236",236,1996-07-10T00:00:00-0400,"Peter Parker, the Spectacular Spider-Man (1976 - 1998)",2271,0
20442,Dazzler (1981) #31,31,1984-03-10T00:00:00-0500,Dazzler (1981 - 1986),3745,0
24674,Captain America Poster Book (2009) #1,1,2009-07-01T00:00:00-0400,Captain America Poster Book (2009 - Present),7629,5.99
18503,Two-Gun Kid (1948) #108,108,1973-01-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
5741,X-23: Target X (2006) #1 (DJURDJEVIC VARIANT),1,2006-12-13T00:00:00-0500,X-23: Target X (2006 - 2007),981,2.99
29690,Spider-Man Magazine (2008) #15,15,2011-01-05T00:00:00-0500,Spider-Man Magazine (2008 - Present),5041,6.99
24833,Dark Reign: Elektra (Trade Paperback),0,2009-11-25T00:00:00-0500,Dark Reign: Elektra (2009 - Present),7685,16.99
9274,Incredible Hulk (1962) #463,463,1998-04-10T00:00:00-0400,Incredible Hulk (1962 - 1999),2021,0
43800,Deadpool (2012) #1 (Bachalo Variant),1,2012-11-07T00:00:00-0500,Deadpool (2012 - Present),16542,2.99
27989,Marvel Universe Vs. the Punisher (2010) #4,4,2010-09-15T00:00:00-0400,Marvel Universe Vs. the Punisher (2010),8954,3.99
30313,Amazing Spider-Man (1999) #638,638,2010-07-21T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,3.99
8677,Excalibur (1988) #90,90,1995-10-01T00:00:00-0400,Excalibur (1988 - 1998),2011,0
21589,Invincible Iron Man (2008) #3 (CHAREST (50/50 COVER)),3,2008-07-09T00:00:00-0400,Invincible Iron Man (2008 - 2012),4889,2.99
4201,Marvel Legacy: The 1970s (2006) #2,2,2006-05-17T00:00:00-0400,Marvel Legacy: The 1970s (2006),1019,4.99
4332,Wolverine Origins (2006) #3,3,2006-06-14T00:00:00-0400,Wolverine Origins (2006 - 2010),2375,2.99
8625,Excalibur (1988) #43,43,1991-11-10T00:00:00-0500,Excalibur (1988 - 1998),2011,1.75
49411,Nova (2013) #10 (Maos Variant),10,2013-11-27T00:00:00-0500,Nova (2013 - Present),17511,4.99
4069,New Avengers (2004) #18,18,2006-04-19T00:00:00-0400,New Avengers (2004 - 2010),753,2.99
27393,Dark Avengers (2009) #2 (YOUNG GUN VARIANT),2,2009-02-18T00:00:00-0500,Dark Avengers (2009 - 2010),6599,3.99
18606,Two-Gun Kid (1948) #85,85,1967-01-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
16990,Rawhide Kid (1960) #28,28,1962-06-10T00:00:00-0400,Rawhide Kid (1960 - 1979),2988,0
17613,Captain America: The Chosen (2007) #6,6,2008-01-30T00:00:00-0500,Captain America: The Chosen (2007),2790,3.99
3487,Nightcrawler: The Winding Way (Trade Paperback),0,2006-02-22T00:00:00-0500,Nightcrawler: The Winding Way (2006),1535,9.99
22965,What If? (2008) #4,4,2008-12-10T00:00:00-0500,What If? (2008),6376,2.99
5059,Wolverine Classic Vol. 4 (Trade Paperback),0,2006-09-13T00:00:00-0400,Wolverine Classic Vol. 4 (2006),1687,9.99
